id,value
16532,90914.4674769349
16533,89532.64608869872
16534,84207.51240503293
16535,82053.04581507365
16536,86169.78554561062
16537,88759.41437000272
16538,89616.52379859383
16539,91051.97729193386
16540,89672.28839401883
16541,84415.54230003682
16542,82306.53091918663
16543,86315.55851813444
16544,88897.9193830895
16545,89758.06766168875
16546,91181.9671309538
16547,89802.50341879614
16548,84611.34569288477
16549,82542.3779436038
16550,86445.47182464009
16551,89017.19726016306
16552,89880.741881393
16553,91290.3682004899
16554,89911.67996831804
16555,84786.45213130934
16556,82755.8369346773
16557,86557.72483005348
16558,89117.59847076327
16559,89987.14688801797
16560,91382.98490660501
16561,90006.86318794556
16562,84948.08306114536
16563,82954.77317028232
16564,86660.25127342631
16565,89206.51154280684
16566,90083.03928772357
16567,91464.76918985552
16568,90091.66603078305
16569,85098.2414983124
16570,83139.68430510817
16571,86751.8176681897
16572,89282.24471070524
16573,90165.79209008941
16574,91532.16066953744
16575,90162.08048126446
16576,85233.1976587279
16577,83307.25954256533
16578,86829.09512086195
16579,89342.31939653282
16580,90233.7069463444
16581,91584.3260753571
16582,90217.99109570886
16583,85353.65493460822
16584,83459.14585169489
16585,86894.23751964311
16586,89389.43121493075
16587,90289.59546423453
16588,91624.56096720055
16589,90262.73575745564
16590,85462.69116131283
16591,83598.31063719963
16592,86949.82847505406
16593,89425.97799841646
16594,90335.2284433361
16595,91654.3487896298
16596,90297.41396145467
16597,85561.01944341534
16598,83725.26103626747
16599,86995.93140724419
16600,89452.08311511719
16601,90370.60563511107
16602,91673.6980429365
16603,90322.02807634202
16604,85648.81192370033
16605,83840.48037254694
16606,87033.02346399854
16607,89468.55837091853
16608,90396.70388108105
16609,91683.85643400194
16610,90337.95238865129
16611,85727.5739940518
16612,83945.69353805896
16613,87062.77071449658
16614,89477.2021891018
16615,90415.19747006938
16616,91686.53576480014
16617,90346.81665710948
16618,85798.79330539903
16619,84042.34834980225
16620,87086.38165487409
16621,89479.21994902112
16622,90427.08508579203
16623,91682.68011808119
16624,90349.46701759493
16625,85863.23226206795
16626,84131.24133145323
16627,87104.49436095607
16628,89475.34538387839
16629,90433.06583881595
16630,91673.0494500535
16631,90346.66794261652
16632,85921.69383689773
16633,84213.30980542538
16634,87117.97041887109
16635,89466.55982870152
16636,90434.11103972362
16637,91658.68007374705
16638,90339.44768657094
16639,85975.19604728548
16640,84289.63676374024
16641,87127.77328593459
16642,89453.87512207206
16643,90431.14707208301
16644,91640.49207608696
16645,90328.67434707623
16646,86024.54852998411
16647,84361.04879345735
16648,87134.59395222696
16649,89438.01655428045
16650,90424.8264039331
16651,91619.13546806385
16652,90314.96642735536
16653,86070.34558744996
16654,84428.1898921942
16655,87138.9805333034
16656,89419.59078628632
16657,90415.72864349443
16658,91595.21438708561
16659,90298.91726729533
16660,86113.17629656018
16661,84491.70861347884
16662,87141.49844761338
16663,89399.21179083372
16664,90404.43750662799
16665,91569.32368670638
16666,90281.0996094447
16667,86153.59254271549
16668,84552.19183526181
16669,87142.64159320333
16670,89377.40218517053
16671,90391.43402956237
16672,91541.939946512
16673,90261.9636982976
16674,86192.02131711316
16675,84610.09534060754
16676,87142.78049520301
16677,89354.5618420366
16678,90377.08924085803
16679,91513.43571951619
16680,90241.86615385904
16681,86228.80837558137
16682,84665.80142154665
16683,87142.22682410118
16684,89331.03431301325
16685,90361.7293090125
16686,91484.14237354978
16687,90221.1257561854
16688,86264.26419370815
16689,84719.65423851268
16690,87141.2577660258
16691,89307.12150340434
16692,90345.63818208285
16693,91454.34327688179
16694,90200.01041017202
16695,86298.64561498254
16696,84771.93725447361
16697,87140.09142167398
16698,89283.06098779573
16699,90329.03703635777
16700,91424.256660592
16701,90178.7246143952
16702,86332.14904869777
16703,84822.87270384296
16704,87138.8913552333
16705,89259.03576806687
16706,90312.0986536486
18366,398932.0101377464
18367,387186.6754850011
18368,383718.8218517017
18369,396117.77192965127
18370,398024.436968582
18371,400220.3430713916
18372,399412.1902141768
18373,395374.6203095806
18374,382454.2447603579
18375,377704.52765587904
18376,390450.1118774741
18377,392350.2557302426
18378,393263.5470103555
18379,391452.23576499743
18380,386411.1462024914
18381,372923.85084089614
18382,368134.2738012718
18383,380674.0142369202
18384,384190.21959286294
18385,385933.32675060775
18386,385888.0800217106
18387,381191.17537753575
18388,368093.33140995447
18389,364006.4330006528
18390,375861.2357280817
18391,379335.77491027943
18392,382781.0479516621
18393,384364.9110427841
18394,380206.56045295304
18395,367924.4305190568
18396,364392.3350998704
18397,375521.06448674283
18398,378268.07174423395
18399,379581.1497771755
18400,379353.0283425773
18401,374223.4809933198
18402,361693.7153302931
18403,357914.74893464416
18404,368914.7086768147
18405,372345.20023839094
18406,373820.7711114884
18407,373820.381424803
18408,368810.33542458765
18409,356551.2909381291
18410,352958.3153627763
18411,363713.31298772315
18412,367672.8939404436
18413,369472.8440570373
18414,370159.4626831141
18415,365496.63698541926
18416,353670.98420800525
18417,350503.55080498586
18418,360896.67039280897
18419,364645.066012984
18420,366335.1693605638
18421,367146.02004495333
18422,362336.8997009229
18423,350634.043625572
18424,347627.79638988094
18425,357677.7313629813
18426,361393.1402910623
18427,362679.99201203685
18428,363155.831326046
18429,358118.4735948148
18430,346575.01844471134
18431,343684.6338218603
18432,353551.45153911714
18433,357620.03990998294
18434,359101.96052641066
18435,359810.81694077665
18436,354946.7683323877
18437,343751.30680848437
18438,341075.17183746316
18439,350704.3904108906
18440,354909.47161177394
18441,356414.34189820767
18442,357271.17272036284
18443,352487.35367686156
18444,341540.93549970275
18445,339068.1366998309
18446,348454.1027540775
18447,352616.0276046394
18448,353999.1589567093
18449,354842.609589431
18450,349996.7374609603
18451,339199.27312944893
18452,336858.4343230406
18453,346038.9826082379
18454,350281.7430711591
18455,351639.5219586784
18456,352484.6844217582
18457,347649.35058093193
18458,337091.28356146417
18459,334912.73264115927
18460,343916.902962198
18461,348288.635738855
18462,349723.37015563017
18463,350658.2309416141
18464,345904.5315217739
18465,335605.8991931888
18466,333584.0660530344
18467,342386.36522685323
18468,346792.31790442497
18469,348212.02671804884
18470,349161.36295528023
18471,344430.024702306
18472,334328.5040043136
18473,332436.2618787479
18474,341053.1867779323
18475,345471.4304084613
18476,346864.8540533841
18477,347812.2805525935
18478,343094.9042350369
18479,333180.9230877819
18480,331408.1051303719
18481,339860.57216044207
18482,344326.0467692633
18483,345742.2983346835
18484,346709.41603540594
18485,342034.9018716052
18486,332336.0719914774
18487,330689.2907806383
18488,338977.5565052822
18489,343475.1279251022
18490,344915.5102914797
18491,345895.5448933668
18492,341260.55701264774
18493,331762.95553781476
18494,330225.48474408465
18495,338343.28532739804
18496,342843.19379934494
18497,344281.4991177887
18498,345248.84614397096
18499,340637.70705760433
18500,331320.9211527846
18501,329880.20744394226
18502,337840.1928237609
18503,342343.39580803993
18504,343786.92294714856
18505,344744.990376397
18506,340165.3379256695
18507,331030.46623698
18508,329682.8948574929
18509,337492.57796118106
18510,342000.62702460936
18511,343459.5957735767
18512,344409.7259001427
18513,339864.84261825157
18514,330911.7506672022
18515,329652.3194937182
18516,337310.50239812536
18517,341809.67386357824
18518,343277.1755250887
18519,344208.9894383208
18520,339692.05447883875
18521,330909.9064732676
18522,329728.40562294226
18523,337236.54089120124
18524,341718.43013537547
18525,343189.7199957027
18526,344097.0522046623
18527,339606.38073311944
18528,330988.8548422363
18529,329879.29458425276
18530,337244.0715908711
18531,341708.1718628294
18532,343186.2299002577
18533,344069.70780453266
18534,339608.2247752558
18535,331153.24360093614
18536,330111.15638918895
18537,337335.4606691875
18538,341777.37293407123
18539,343261.7408757811
18540,344118.2265822826
18541,339684.1602910768
18542,331386.6086177579
18543,330406.36339390127
18544,337491.3113367064
18545,341904.45603979117
18546,343391.787583097
18547,344216.8726601815
18548,339807.74227061955
18549,331661.7578200533
18550,330737.9521644553
18551,337686.6578559553
18552,342068.152762886
18553,343557.7403583483
18554,344350.0045977429
18555,339966.2132477788
18556,331968.3126085303
18557,331097.06665685825
18558,337913.27051838406
18559,342261.4138756792
18560,343753.2246401636
18561,344511.8439665706
18562,340153.7058212141
18563,332300.5167118496
18564,331477.94334845454
18565,338163.92228895146
18566,342475.5919396567
18567,343968.1667868983
18568,344691.2701143049
18569,340357.7203712821
18570,332645.0512680613
18571,331867.35868542944
18572,338425.5066470369
18573,342698.11076742184
18574,344190.1993279783
18575,344876.6273952135
18576,340567.3144251835
18577,332991.63987708197
18578,332255.72108456347
18579,338689.1001323382
18580,342921.37711377133
18581,344412.5826460285
18582,345062.087542659
18583,340777.39755892113
18584,333335.8585525627
18585,332639.0037500948
18586,338950.4616941877
18587,343141.201927066
18588,344630.8929661533
18589,345243.09474057856
18590,340983.0611434736
18591,333672.64903927315
18592,333012.21473546745
18593,339204.25278952427
18594,343352.1241482105
18595,344839.4533305247
18596,345414.0185563255
18597,341178.5701622362
18598,333996.32910952973
18599,333370.0182983388
18600,339445.3614167131
18601,343549.5623431424
18602,345034.010566952
18603,345571.09473202954
18604,341360.55278097687
18605,334303.9243190387
18606,333709.7990653939
18607,339671.2626691234
18608,343731.37271661544
18609,345212.5790438479
18610,345712.53236039734
18611,341527.3037371675
18612,334593.8817050274
18613,334030.1477112544
18614,339880.37283287325
18615,343896.0064502849
18616,345373.5113045702
18617,345836.67439665133
18618,341677.0625088692
18619,334864.4584821623
18620,334329.4730239565
18621,340071.0497074587
18622,344041.96781254816
18623,345515.36982753687
18624,345942.2556944444
18625,341808.6507036335
18626,335114.6254171584
18627,334606.9776313553
18628,340242.5555212337
18629,344168.76572546555
18630,345637.79088408954
18631,346029.09324870195
18632,341921.99351387226
18633,335344.4596762419
18634,334862.89388604875
18635,340395.064630916
18636,344276.68709411495
18637,345741.0742698462
18638,346097.52656964026
18639,342017.4091856152
18640,335554.3354172758
18641,335097.68959968066
18642,340528.95054470736
18643,344366.1650994517
18644,345825.64919509616
18645,346148.02352401125
18646,342095.35197948536
18647,335744.7679149003
18648,335311.99914037215
18649,340644.8152904814
18650,344437.9072690319
18651,345892.27150994726
18652,346181.42446548934
18653,342156.69686631736
18654,335916.71729061735
18655,335506.89567641675
18656,340743.69555697683
18657,344493.0371179544
18658,345942.0927525095
18659,346198.92287840956
18660,342202.63734306337
18661,336071.43218959466
18662,335683.69898185064
18663,340826.8331529632
18664,344532.83430124435
18665,345976.38899685215
20325,226438.9441693564
20326,225562.69476899505
20327,224826.0280662722
20328,225470.23312475154
20329,225060.71495401865
20330,224093.97741099045
20331,223752.15763252595
20332,223452.5487455845
20333,222922.00988122224
20334,222950.6179527752
20335,223726.82548078516
20336,223265.90382797073
20337,221962.23120037557
20338,220946.27475706235
20339,220643.4159194392
20340,219667.94926783265
20341,219427.67530528916
20342,219954.81338388275
20343,219630.63610277348
20344,218783.3841094157
20345,218423.31056970378
20346,218262.86652545206
20347,217454.74127726216
20348,216771.4264270568
20349,217122.62830837612
20350,216937.14976006816
20351,216510.49777232774
20352,216451.92507950065
20353,216607.05552261538
20354,216020.19435525284
20355,215488.82302692186
20356,215382.27811803247
20357,214845.44956670256
20358,214092.8340223034
20359,213887.9691923279
20360,213792.64332725556
20361,213355.64195810986
20362,213083.44711179598
20363,213086.9001227699
20364,212678.49817187432
20365,211981.95153594052
20366,211664.5729792702
20367,211500.45046822508
20368,211009.7601980344
20369,210778.6021570744
20370,210824.7264776816
20371,210571.86316263222
20372,210109.42932315767
20373,209954.23472746773
20374,209829.09235545323
20375,209364.0208125802
20376,209036.91013632267
20377,208973.7329565184
20378,208686.4185408418
20379,208307.28766040417
20380,208192.04995628586
20381,208106.24965575445
20382,207717.19342800818
20383,207405.82718111516
20384,207273.6120923686
20385,206952.06261218895
20386,206571.2838941625
20387,206455.3288171431
20388,206353.81788470896
20389,206059.2991626555
20390,205850.56311202853
20391,205777.94935396683
20392,205531.44966743796
20393,205207.17132231686
20394,205079.7799472313
20395,204954.66608693718
20396,204674.2536555715
20397,204498.8382195918
20398,204446.22985895415
20399,204260.52506415267
20400,204009.70816068028
20401,203910.52013729385
20402,203789.42073196598
20403,203524.50970351713
20404,203344.6876840009
20405,203269.5227202505
20406,203092.8629717026
20407,202887.3298437008
20408,202812.01114285196
20409,202722.45772272983
20410,202511.85344632767
20411,202364.51758797906
20412,202293.97487305268
20413,202132.78475570935
20414,201954.4661061484
20415,201890.48605116011
20416,201814.890325093
20417,201652.04397562527
20418,201545.2116987264
20419,201497.57272494558
20420,201367.45407838293
20421,201218.13065708987
20422,201157.768563497
20423,201082.62253781327
20424,200940.56097979916
20425,200853.32065139693
20426,200817.32039314453
20427,200716.38639227723
20428,200600.45561946073
20429,200555.5885810844
20430,200492.08551652517
20431,200371.53512477982
20432,200298.20679009033
20433,200266.40824690618
20434,200183.89591659326
20435,200095.4849462211
20436,200067.07376683445
20437,200023.1855923501
20438,199931.6914023584
20439,199877.9609286676
20440,199854.1536767815
20441,199786.11100911553
20442,199715.64400958427
20443,199695.59055000675
20444,199663.23860160058
20445,199594.84220415802
20446,199558.925440647
20447,199545.8908971767
20448,199494.12116633035
20449,199440.3889709977
20450,199426.84975384542
20451,199401.6853839152
20452,199349.0312593314
20453,199325.4264912695
20454,199320.98095453723
20455,199285.3050304539
20456,199248.97614458564
20457,199245.01116769685
20458,199229.2445251422
20459,199190.83565213036
20460,199176.88301415698
20461,199177.9154523844
20462,199153.9466966273
20463,199131.26793634822
20464,199135.4741972644
20465,199129.2858930954
20466,199104.51281338307
20467,199099.74077899463
20468,199105.66046907275
20469,199090.4988839215
20470,199077.38425266725
20471,199086.5235139729
20472,199087.08893327782
20473,199073.3442238537
20474,199076.61999520188
20475,199087.85862951732
20476,199081.184590891
20477,199076.55731191512
20478,199089.71082212898
20479,199095.24237989995
20480,199089.72584027238
20481,199098.82341332745
20482,199114.23711462042
20483,199114.98054885276
20484,199117.8745034152
20485,199134.9627194062
20486,199144.9459659551
20487,199145.9801925216
20488,199159.14137978997
20489,199177.0501632078
20490,199183.04503412428
20491,199191.41939093015
20492,199211.39534100422
20493,199225.1192643945
20494,199231.6357763947
20495,199248.1039671441
20496,199267.84196681294
20497,199277.67516605387
20498,199289.82835733163
20499,199311.43280498456
20500,199327.72753056005
20501,199338.4224122156
20502,199357.4413498186
20503,199378.70867255167
20504,199391.6675051227
20505,199406.6878663399
20506,199429.19323711877
20507,199447.04847359587
20508,199460.5282904695
20509,199480.9845312005
20510,199503.040369794
20511,199518.24247778166
20512,199535.31166684098
20513,199558.2810155825
20514,199577.09794774218
20515,199592.3997461805
20516,199613.43345354532
20517,199635.5269144069
20518,199651.9984622328
20519,199670.20110851165
20520,199693.12226954772
20521,199712.417240244
20522,199728.89794821813
20523,199750.04360853808
20524,199771.7691847015
20525,199788.82069086516
20526,199807.40328390535
20527,199829.7398961565
20528,199848.95524219656
20529,199865.95837773272
20530,199886.78742756124
20531,199907.8582796582
20532,199925.0199440211
20533,199943.48103868467
20534,199964.86268263936
20535,199983.52835836494
20536,200000.44471317786
20537,200020.50186967003
20538,200040.5917474197
20539,200057.43991700167
20540,200075.40019455814
20541,200095.61298050388
20542,200113.4455626379
20543,200129.86697924405
20544,200148.83166662545
20545,200167.67277284362
20546,200183.83021115762
20547,200200.94764276588
20548,200219.8084021654
20549,200236.60078448418
20550,200252.2529329856
20551,200269.9439500402
20552,200287.38502997358
20553,200302.58557360037
20554,200318.5944763657
20555,200335.9407476777
20556,200351.5014560112
20557,200366.14950064872
20558,200382.43496149514
20559,200398.39160067696
20560,200412.47197583056
20561,200427.21708495772
20562,200442.9653757371
20563,200457.16697932815
20564,200470.63375771846
20565,200485.41416292347
20566,200499.82818652072
20567,200512.6777205351
20568,200526.0740332503
20569,200540.20980412274
20570,200553.00242754375
20571,200565.19380134437
20572,200578.42714065535
20573,200591.27568576962
20574,200602.82013697573
20575,200614.81532163604
20576,200627.34988139308
20577,200638.72335121455
20578,200649.6032302514
20579,200661.3014961009
20580,200672.60827943034
20581,200682.82326172548
20582,200693.4044889091
20583,200704.37078971046
20584,200714.33778637814
20585,200723.9017765946
20586,200734.10724627523
20587,200743.92878944537
20588,200752.83525309217
20589,200762.0345468847
20590,200771.49781217604
20591,200780.10082576564
20592,200788.3735758961
20593,200797.147380618
20594,200805.55596427538
20595,200813.19983506761
20596,200821.07720655572
20597,200829.1266231628
20598,200836.43575103534
20599,200843.47178060404
20600,200850.89525143974
20601,200857.9770447983
20602,200864.42071933387
20603,200871.0508758536
20604,200877.7862061991
20605,200883.88714477903
20606,200889.76227919018
20607,200895.9342818232
20608,200901.79049289433
20609,200907.11387644403
20610,200912.58519539674
20611,200918.11323960198
20612,200923.10001431586
20613,200927.90131939948
20614,200932.92929436336
20615,200937.66972198684
20616,200941.96582576522
20617,200946.37841478462
20618,200950.8127021343
20619,200954.7862642317
20620,200958.60795733894
20621,200962.60217072675
20622,200966.33834156772
20623,200969.70553845
20624,200973.16480528313
736,36338.73089998264
737,34825.438848948994
738,33613.26088897541
739,35166.69005657335
740,35885.60937721706
741,36057.81055253177
742,36465.74229651493
743,36221.77764598879
744,34629.09644790868
745,33470.30042130591
746,34930.72469719117
747,35284.666319140226
748,35581.270892058244
749,36073.210411756205
750,35879.889546363185
751,34562.72100983554
752,32939.210804829796
753,34164.48559222748
754,34387.75878403823
755,34655.22459020899
756,35143.180788413745
757,34849.989176422925
758,33676.18391351131
759,32265.154894449628
760,33514.63056895295
761,34050.9497104075
762,34356.31008237497
763,34913.06664085629
764,34692.72156676249
765,33396.95826039219
766,32200.255063854962
767,33383.46026642433
768,33899.83758927208
769,34121.93187385061
770,34651.30527499521
771,34499.63472076137
772,33251.07223470447
773,32097.4853766535
774,33238.60994795737
775,33669.13689672975
776,33895.71592219862
777,34381.76525201423
778,34204.373539942724
779,33033.41965608386
780,31854.357402077207
781,32972.198990720906
782,33432.83440674
783,33678.80422736107
784,34184.243471237554
785,34012.35015362163
786,32890.79614464087
787,31795.38942943468
788,32857.28423025373
789,33355.71355307789
790,33557.77199905433
791,34056.26359276287
792,33907.870624933224
793,32789.80419785536
794,31776.086187391174
795,32787.04807157773
796,33280.780886894645
797,33462.84382535074
798,33944.67891740286
799,33809.508996085504
800,32717.180772741398
801,31736.909369651003
802,32712.04794540991
803,33188.56228831527
804,33371.60052238294
805,33837.27281678983
806,33708.03910707571
807,32660.413260949994
808,31714.41313322616
809,32659.151938697716
810,33137.95268442739
811,33309.01376664348
812,33765.11309295153
813,33640.63401004271
814,32621.519334441877
815,31723.361844896746
816,32624.92880356097
817,33107.89353668326
818,33259.096252978605
819,33704.7671530223
820,33590.385425294626
821,32592.39443766688
822,31738.473360607637
823,32601.17433136635
824,33077.59922566867
825,33217.55968147915
826,33648.57313586435
827,33541.982674637635
828,32570.94861727915
829,31752.06460316678
830,32583.972060564152
831,33052.04724227098
832,33185.553847747535
833,33602.072498064066
834,33501.22496157828
835,32559.10270586591
836,31773.36665348983
837,32574.007784384186
838,33036.61784867768
839,33159.29594242528
840,33563.6156331806
841,33468.08256139179
842,32551.16641792996
843,31800.173980072836
844,32567.95850669094
845,33025.504300034256
846,33136.934719998215
847,33528.89294822461
848,33439.28009778293
849,32545.824367051788
850,31827.410947383818
851,32565.16861672777
852,33015.07503522363
853,33118.49803928083
854,33497.16071034359
855,33413.13002037005
856,32544.07631190233
857,31855.221074547997
858,32565.614854844156
859,33007.01817581829
860,33103.37314024918
861,33468.937654545414
862,33389.715128119846
863,32544.864708355086
864,31884.145049234718
865,32567.777534464498
866,33001.33311258386
867,33089.92341123134
868,33443.36741078699
869,33368.58733293529
870,32546.784990509455
871,31913.47644323069
872,32570.97937641802
873,32996.634491919285
874,33077.97118245825
875,33419.443945980376
876,33349.11381606203
877,32549.703201303055
878,31942.39900343985
879,32575.38724110036
880,32992.400235268826
881,33067.638224671886
882,33397.05851522492
883,33330.96148808471
884,32553.70503800945
885,31970.850686592326
886,32580.666445752882
887,32988.79068743737
888,33058.38496176615
889,33376.11278637986
890,33313.89769614802
891,32558.365453364386
892,31998.826350193252
893,32586.33769198393
894,32985.72189557447
895,33049.80199876372
896,33356.34781177356
897,33297.75959648752
898,32563.35529047231
899,32026.176496442953
900,32592.28656410238
901,32982.8910970454
902,33041.90629412846
903,33337.52484441752
904,33282.43430284652
905,32568.647769438983
906,32052.765302005042
907,32598.525292658305
908,32980.171285303644
909,33034.6487648152
910,33319.55651178166
911,33267.78632611645
912,32574.191187366454
913,32078.562211783235
914,32604.906931613397
915,32977.57850198104
916,33027.840910921645
917,33302.389622291885
918,33253.71893791434
919,32579.864624846305
920,32103.573238735124
921,32611.307033781042
922,32975.08715907781
923,33021.384519801766
924,33285.94253865497
925,33240.18578828135
926,32585.591280300705
927,32127.79215350105
928,32617.70177882808
929,32972.62982710365
930,33015.2766323583
931,33270.13471562667
932,33227.14858061884
933,32591.347062047316
934,32151.206698377508
935,32624.0740026152
936,32970.17686410778
937,33009.47913729638
938,33254.92498335408
939,33214.55747733024
940,32597.10601699805
941,32173.828268284968
942,32630.377726868872
943,32967.735288217686
944,33003.9328919254
945,33240.28682218781
946,33202.377268212615
947,32602.835736971258
948,32195.680239482565
949,32636.582740829974
950,32965.30253033902
951,32998.610319371786
952,33226.185785621914
953,33190.58977849121
954,32608.51402123279
955,32216.783143461023
956,32642.68038624374
957,32962.86566610751
958,32993.50215888026
959,33212.58751033231
960,33179.177298136885
961,32614.129396212942
962,32237.155137866735
963,32648.66217630565
964,32960.422391854205
965,32988.589907348585
966,33199.47026019465
967,33168.119417858965
968,32619.672689744766
969,32256.81942479985
970,32654.51598335615
971,32957.97878376495
972,32983.85343413005
973,33186.81653034112
974,33157.40071923912
975,32625.13471260589
976,32275.801615374578
977,32660.234856540188
978,32955.53763586113
979,32979.281521014505
980,33174.60623680321
981,33147.01049796914
982,32630.50828648378
983,32294.125867744147
984,32665.816483584866
985,32953.099390196076
986,32974.86672573775
987,33162.82025579905
988,33136.93810051084
989,32635.78923025501
990,32311.815122959622
991,32671.258960182247
992,32950.667170591725
993,32970.59970985146
994,33151.443425672915
995,33127.17238307286
996,32640.97471509013
997,32328.89269447117
998,32676.56036952998
999,32948.245510178036
1000,32966.47164200963
1001,33140.46167082712
1002,33117.70377122515
1003,32646.062103357493
1004,32345.381695091528
1005,32681.720255848017
1006,32945.83768566587
1007,32962.4761655866
1008,33129.86042053516
1009,33108.524031015026
1010,32651.049328308618
1011,32361.30421228866
1012,32686.739320938
1013,32943.44631411301
1014,32958.607861740995
1015,33119.6258575855
1016,33099.62498018281
1017,32655.935338048494
1018,32376.68133041821
1019,32691.618597396926
1020,32941.07442089304
1021,32954.86109832176
1022,33109.74546992063
1023,33090.998426425875
1024,32660.719640220188
1025,32391.533494298885
1026,32696.359343963948
1027,32938.72499495186
1028,32951.23067046737
1029,33100.20717454342
1030,33082.6367179323
1031,32665.40188598026
1032,32405.880456032966
1033,32700.963257509473
1034,32936.40047375919
1035,32947.712136165224
2695,146864.53870840394
2696,138959.09630945345
2697,133868.1980405512
2698,143323.274220015
2699,146937.9628400537
2700,147588.64765092338
2701,147551.5099320113
2702,145877.50550267412
2703,137583.5474741829
2704,132285.98815047968
2705,142428.2478268019
2706,146101.85018057676
2707,147118.62114168462
2708,147247.07705878903
2709,144994.73078872444
2710,135905.6912680998
2711,129944.37858147133
2712,138639.42888119107
2713,141371.53964240485
2714,141905.54165935435
2715,142026.65602910751
2716,139737.94475038978
2717,131778.81629043457
2718,126624.86711066513
2719,134327.734786471
2720,138529.54803995136
2721,140033.46087436838
2722,140271.85571889215
2723,138232.51770173217
2724,130555.79735315738
2725,125865.8653503732
2726,134167.77824983292
2727,138348.96300385034
2728,139570.873897267
2729,140078.96675601593
2730,138277.1969641152
2731,130591.74770132397
2732,125818.87893258024
2733,133919.25737622345
2734,137929.9024252898
2735,138964.38641131466
2736,139465.80244936165
2737,137515.0600460609
2738,129878.87720481692
2739,125290.36364000244
2740,133083.7585622015
2741,137124.6914833695
2742,138228.6201768391
2743,138861.07946365926
2744,136932.73573349277
2745,129607.80201128367
2746,125337.49037673463
2747,132803.95995634052
2748,137055.39252779807
2749,138315.5435105657
2750,138979.01080502546
2751,137091.70353608482
2752,129923.01246226084
2753,125792.62162886093
2754,133117.19855850327
2755,137373.96042048256
2756,138539.82764852702
2757,139226.0437060452
2758,137363.86898527134
2759,130274.35683977019
2760,126210.95635089252
2761,133326.0784984603
2762,137564.4771690963
2763,138684.1676165721
2764,139400.67713528423
2765,137525.09992490022
2766,130551.34577596825
2767,126639.0635468624
2768,133542.51542291703
2769,137791.19368643075
2770,138925.71818007118
2771,139681.93061896303
2772,137805.7690659959
2773,130971.72348420677
2774,127207.3811377179
2775,133884.52881442363
2776,138144.74341114194
2777,139290.24353962956
2778,140047.45281617754
2779,138167.96717288045
2780,131445.94780958752
2781,127780.04085610149
2782,134257.8499015441
2783,138503.21025579883
2784,139619.6355031793
2785,140375.1855448571
2786,138497.31654329767
2787,131876.05489644763
2788,128300.16356329923
2789,134586.316092179
2790,138813.5538708967
2791,139914.6502132555
2792,140676.74809274738
2793,138797.78951631777
