id,value
20416,198705.00000744604
20417,198730.00001094994
20418,198593.0000090193
20419,199765.00000548913
20420,199994.00000207758
20421,199041.99999876478
20422,199168.99999604796
20423,202571.99999609974
20424,198840.99999331814
20425,195159.99999493483
20426,197193.9999946449
20427,199213.99999800994
20428,198521.00000418874
20429,198351.00000767654
20430,196591.0000116299
20431,197117.00000748681
20432,196511.00001440305
20433,197623.00001362117
20434,197010.0000126535
20435,196402.00001030174
20436,193335.00001250787
20437,191413.00001200725
20438,188692.9999997728
20439,186472.99999195014
20440,190764.99998987108
20441,187587.99999370315
20442,188499.9999945638
20443,189520.9999959803
20444,189780.9999997318
20445,192316.99999881245
20446,189309.00000443592
20447,188337.0000066281
20448,189908.00000591195
20449,189956.00000214533
20450,189746.00000028036
20451,189100.0000000822
20452,187851.0000011094
20453,189066.99999967078
20454,189809.99999433514
20455,190643.9999983577
20456,188069.00000469296
20457,187862.00001098827
20458,186410.00001350895
20459,188000.00001241546
20460,185894.00001016422
20461,190869.00000515766
20462,188513.00000257415
20463,188041.9999962297
20464,190000.99999659313
20465,188284.99999884903
20466,187199.00000028603
20467,187302.9999968533
20468,190242.99999865383
20469,187046.99999675588
20470,186285.99999700065
20471,184252.99999438136
20472,183509.99999651272
20473,182518.99999746593
20474,181263.00000455146
20475,183571.0000050762
20476,183570.000009575
20477,180969.0000082763
20478,178398.00000899122
20479,177430.0000084754
20480,176220.0000064984
20481,176699.00000359674
20482,179684.99999967776
20483,176169.9999956477
20484,173861.99999200992
20485,176835.9999938724
20486,176014.9999934895
20487,173188.99999553838
20488,174847.00000136805
20489,175282.00000118164
20490,177407.9999980982
20491,174625.9999943014
20492,173871.99999560945
20493,173515.99999629922
20494,172837.99999396116
20495,172306.99999405778
20496,172297.99999812222
20497,166748.00000350544
20498,166387.00000593366
20499,164143.00000690896
20500,164177.0000092538
20501,164297.00000855062
20502,165923.0000066797
20503,166345.0000100081
20504,164416.00000302267
20505,167419.99999736086
20506,170739.99999478276
20507,172469.99999176405
20508,171972.99999286915
20509,174127.99998926994
20510,173443.99998504922
20511,174590.99999222925
20512,176231.99999482834
20513,176213.99999139673
20514,177151.99999043957
20515,173415.99999188213
20516,172456.9999880338
20517,175730.99998926424
20518,176430.99999771122
20519,178450.99999801425
20520,178593.9999937954
20521,176583.9999925204
20522,175926.99999192407
20523,179182.99999387417
20524,181508.9999940562
20525,177799.99999527473
20526,179895.99999359934
20527,175174.99999626126
20528,175985.9999985525
20529,173818.9999983618
20530,175593.99999759567
20531,173759.99999895753
20532,175044.00000081075
20533,174017.00000065152
20534,173692.00000180333
20535,174841.99999955719
20536,175704.99999761174
20537,173395.99999455822
20538,174301.9999926861
20539,175789.9999945141
20540,177815.9999994539
20541,176669.00000343096
20542,178846.00000034473
20543,177667.00000750023
20544,172718.0000027547
20545,174109.00000394284
20546,173038.00000536995
20547,175093.0000094494
20548,176245.0000061795
20549,177706.0000045438
20550,175165.00000036746
20551,176337.99999961714
20552,182720.99999989034
20553,178747.99999354655
20554,178933.99999181094
20555,180397.9999921288
20556,180903.99999099135
20557,180181.9999920831
20558,184567.99999161807
20559,185665.9999935886
20560,183020.99999910383
20561,183718.99999597113
20562,184880.9999975575
20563,183923.00000292284
20564,182390.0000020071
20565,183015.00000110813
20566,183924.99999812862
20567,182954.9999945146
20568,184420.99999892613
20569,183881.99999872406
20570,185609.99999461265
20571,185729.99999124196
20572,188963.99999090107
20573,190372.99998911523
20574,186829.9999898978
20575,189379.99999054175
20576,189220.9999904738
20577,189814.9999909032
20578,190385.9999881944
20579,191932.99999250774
20580,196780.99999392778
20581,195700.99999390217
20582,195551.9999988739
20583,194970.00000487015
20584,192416.00001049708
20585,191907.00000688297
20586,193154.00001399886
20587,194901.0000125289
20588,192494.00000847466
20589,192129.00000807786
20590,191186.0000068584
20591,191206.00000697208
20592,190245.99999984552
20593,190210.99999834935
20594,191994.9999899634
20595,194130.99999128992
20596,194008.99998550772
20597,192928.99998266916
20598,193264.99998397188
20599,193225.99998866528
20600,193525.99999678865
20601,195456.9999950211
20602,194860.99999934784
20603,194732.00000307115
20604,194857.00000108275
20605,194010.00000146026
20606,192950.99999770115
20607,191946.99999927773
20608,194923.00000578674
20609,193410.00000273358
20610,192079.00000026094
20611,190701.00000105816
20612,193020.00000428688
20613,192492.0000029945
20614,193711.9999993587
20615,195892.99999966432
20616,194818.9999964737
20617,193122.0000067003
20618,193733.0000031047
20619,192762.00000707814
20620,191384.00000328483
20621,189321.00000682063
20622,194041.00000354633
20623,194913.00000666815
20624,195836.99999723543
736,35489.95022109506
737,35413.5899536875
738,34802.66997779015
739,36003.83993221636
740,37622.95997814735
741,38248.28985788617
742,38368.35997358134
743,39097.82991323724
744,37758.8799739979
745,38223.02996580214
746,41143.289989312776
747,41738.97998073943
748,41218.34000155657
749,40814.01999473576
750,40094.43000229289
751,38714.11999979097
752,39012.47000002821
753,42506.39000003272
754,42349.310000042344
755,43367.96000000236
756,43867.94999999268
757,44195.950000024684
758,42242.46000021595
759,41140.28999974801
760,43428.5599997412
761,42753.150000048074
762,43353.2999999369
763,43103.57000000832
764,42685.93999980514
765,40006.31999987375
766,38585.6700000857
767,41169.57999987275
768,41009.01000011446
769,40390.349999875085
770,41968.010000053575
771,42454.77000006946
772,39554.44999984129
773,38561.330000232134
774,41286.959999823375
775,41633.540000149624
776,42073.77000015267
777,42598.44999982708
778,42703.050000424315
779,40794.94999950595
780,40215.05000059837
781,41423.95000048867
782,41326.279999226805
783,41058.29000242918
784,41297.23000121011
785,40028.77999930671
786,37130.10999984419
787,36935.41000022475
788,37072.479999388845
789,36704.030000254395
790,39183.239999746984
791,38803.07999996155
792,38716.060000059915
793,37589.8199997544
794,33305.840000132
795,35340.92999984646
796,35650.68999999071
797,36777.97000001858
798,37178.88999986308
799,36549.36000007953
800,34523.699999891396
801,34458.440000001436
802,34097.25999999937
803,36925.9299999155
804,36825.360000048895
805,36792.74999992093
806,36332.61000000434
807,34687.6399999895
808,34201.949999943114
809,36183.44000002865
810,36314.09999994136
811,36649.68000000376
812,37233.75999998719
813,37028.45999996267
814,34535.440000015624
815,33987.569999955114
816,35705.47000000181
817,35289.43999998413
818,35820.26999997405
819,35095.140000006315
820,34755.94999996794
821,32803.17000000097
822,31021.959999985364
823,34278.81999998086
824,34558.83000000035
825,34373.46999997404
826,33625.58999999853
827,32758.719999984995
828,31009.119999986237
829,30204.75999999771
830,33051.639999980565
831,33058.91999999754
832,33213.679999987486
833,33243.80999998943
834,33990.40999999601
835,32610.499999984644
836,31960.599999996495
837,33188.669999988895
838,32954.599999990896
839,32460.519999994955
840,32374.0399999887
841,31415.239999996047
842,30107.059999991223
843,28917.949999992878
844,31718.999999995103
845,31198.73999998963
846,29939.469999993973
847,29887.23999998687
848,29441.789999995508
849,28517.069999994466
850,27600.279999991217
851,30278.489999995232
852,30377.479999994714
853,32402.09999999637
854,31571.929999995482
855,30492.109999993485
856,28328.479999993877
857,26902.53999999156
858,27633.589999991873
859,29417.929999983735
860,29332.059999955673
861,28688.06999995639
862,27531.389999936837
863,26138.969999938337
864,26475.199999941564
865,27195.01999996761
866,28898.749999975353
867,29121.82999999245
868,29178.140000003423
869,28826.240000008784
870,26575.1499999956
871,25733.709999996132
872,28074.94999997282
873,28015.14999994693
874,28977.24000000865
875,29123.230000001673
876,28374.739999996815
877,27286.140000006468
878,26165.930000016568
879,28203.200000006982
880,28263.32000001237
881,28590.830000000908
882,28445.950000007266
883,27930.360000008866
884,26232.75000000832
885,25361.94000001329
886,28088.99999999754
887,27779.429999976306
888,27902.939999921924
889,28307.119999862218
890,28434.12999976102
891,26537.32999991069
892,26535.920000003498
893,28151.429999949945
894,28277.349999945694
895,28205.659999974767
896,28423.580000019952
897,28781.320000061045
898,26714.569999829462
899,25592.3099992608
900,26279.549999854848
901,28915.589999979336
902,29200.249999697302
903,29813.269999871554
904,29688.120000064144
905,27227.210000131523
906,26410.00000016572
907,28598.60999999921
908,29462.199999920664
909,30104.909999984513
910,30402.269999859265
911,30321.799999728184
912,29205.94999934337
913,28682.93999917786
914,31915.659999253476
915,31575.299999075618
916,31997.8099997879
917,31487.8199999056
918,30121.10999986098
919,28121.759999925373
920,27397.350000072533
921,30950.84000024721
922,30136.83999990042
923,29939.229999891184
924,29837.119999951785
925,30200.239999898542
926,27948.349999603066
927,27956.80999932985
928,30532.96999942734
929,31708.449999983142
930,31079.83000001558
931,30544.669999984064
932,29460.38000006912
933,29325.82999986609
934,28727.40999955657
935,31180.560000286026
936,31713.989999924233
937,31231.0399998242
938,30871.459999822535
939,31211.03999983414
940,29962.24999954735
941,29306.409999443636
942,31633.039999159806
943,31980.779998866234
944,32152.709998383885
945,32177.669999135527
946,31836.549999250914
947,30069.10999890732
948,29093.20999878801
949,32058.659999010735
950,31971.899999056448
951,31764.529999006205
952,31852.039999667562
953,32352.57999923574
954,29612.799999826155
955,28795.07999985183
956,32055.989999940375
957,31908.600000131908
958,31954.419999616104
959,31895.61999968436
960,31877.78999996267
961,29866.840000228716
962,28340.810000603044
963,30433.86000070537
964,30972.180000520508
965,30293.110000885346
966,30337.830000849368
967,30029.28000084433
968,28124.30000080618
969,26704.010000670198
970,29800.27000081415
971,29958.09000069249
972,29608.610000429402
973,30722.100000745475
974,29742.500000641376
975,27556.46000059394
976,26477.880000394933
977,28888.70000071779
978,29208.62000076854
979,29649.64000063051
980,29906.370000207542
981,29854.110000655197
982,28299.19000065803
983,27825.84000058085
984,30658.960000489395
985,30772.290000584817
986,30720.560000619596
987,30220.090000616787
988,30408.60000051622
989,28710.18000048689
990,27606.380000527795
991,29958.6800004897
992,30094.83000048591
993,30161.410000460066
994,29960.250000441432
995,30247.870000445502
996,28753.99000040595
997,27843.0300004068
998,30460.030000384184
999,30509.06000036666
1000,30257.620000349885
1001,28415.19000036957
1002,28952.83000035497
1003,27281.250000341202
1004,26390.20000033147
1005,28608.290000329343
1006,28592.460000310322
1007,28870.170000299953
1008,28634.200000293156
1009,30961.340000283257
1010,29698.080000279268
1011,29791.230000266976
1012,32269.620000264673
1013,33939.55000025259
1014,35494.59000024289
1015,35696.040000234905
1016,34808.36000022361
1017,32437.83000022016
1018,31180.200000209632
1019,35676.8800002026
1020,35463.47000019564
1021,35732.59000018744
1022,35754.62000018291
1023,36059.51000017416
1024,34740.590000167394
1025,33718.76000016229
1026,36336.59000015553
1027,36412.68000014911
1028,35881.71000014321
1029,36044.45000013699
1030,36861.710000131985
1031,33628.64000012627
1032,33041.650000120855
1033,35636.74000011563
1034,35940.53000011054
1035,36291.40000010598
2695,133466.9999846992
2696,136902.99999833203
2697,132878.00000961422
2698,138633.0000042785
2699,141743.00000012483
2700,143738.00001267792
2701,143396.00000709487
2702,147785.00000264423
2703,145757.0000028423
2704,148277.00000289315
2705,161605.00000130717
2706,165878.00000097853
2707,161261.00000074392
2708,160351.00000025754
2709,161435.00000013263
2710,150397.00000006217
2711,148814.0000000093
2712,162291.0000000181
2713,166600.00000001802
2714,169940.99999998813
2715,167719.99999999325
2716,167333.99999999575
2717,158717.9999999916
2718,154397.9999999801
2719,168355.9999999885
2720,167153.99999998708
2721,166280.99999998137
2722,166982.00000000114
2723,166295.99999999418
2724,152056.00000000623
2725,149006.00000000463
2726,165569.99999999962
2727,165837.00000000792
2728,165518.00000000274
2729,165175.00000000795
2730,166320.99999969188
2731,155933.99999976798
2732,151974.99999986016
2733,166291.99999987622
2734,167351.99999993783
2735,167569.00000011447
2736,166142.0000000437
2737,167943.00000024843
2738,158005.00000022008
2739,151696.00000013912
2740,165849.00000016965
2741,164489.00000001435
2742,164083.00000004
2743,165974.0000000753
2744,163704.00000007206
2745,150641.0000000538
2746,150360.99999998367
2747,149016.99999985425
2748,147300.99999991411
2749,161819.99999922756
2750,161600.9999995282
2751,159247.99999985076
2752,152529.999999937
2753,142233.99999983748
2754,154284.00000025175
2755,156150.00000013545
2756,156585.00000040833
2757,156629.00000047695
2758,154871.00000014235
2759,145933.00000031927
2760,140333.0000000955
2761,140347.00000028333
2762,154451.00000031514
2763,156437.0000001031
2764,154786.00000015087
2765,154658.9999999782
2766,144288.00000010466
2767,139344.000000112
2768,153618.00000005923
2769,153503.0000000828
2770,153812.99999994965
2771,154166.00000003123
2772,153920.00000006155
2773,143842.0000000782
2774,139968.0000000719
2775,151997.99999999083
2776,150946.99999998222
2777,150653.99999992497
2778,149427.0000000068
2779,148524.00000002692
2780,138282.9999999931
2781,129730.99999995595
2782,147396.99999998527
2783,146306.0000000026
2784,145794.00000003874
2785,144620.00000005568
2786,141008.9999999675
2787,130630.99999998845
2788,127181.99999996834
2789,140192.99999999756
2790,138374.00000004793
2791,137621.99999996743
2792,136503.00000000038
2793,137208.9999999494
