id,value
16523,75890.99691561316
16524,76568.42453954226
16525,81101.38415810408
16526,80738.13605909246
16527,77216.80093352657
16528,74985.97899948775
16529,75694.15024551486
16530,74039.71300099163
16531,73613.3477007782
16532,79762.17617526201
16533,79681.03938283127
16534,76067.35368049728
16535,75496.22115295802
16536,74261.9701969503
16537,74924.901916333
16538,79646.00493039162
16539,79820.73153953168
16540,79879.79669172688
16541,76007.81211311604
16542,74346.51787897016
16543,75619.68410560887
16544,74024.63801321112
16545,79225.86022064838
16546,78916.10125893555
16547,78970.01586956142
16548,74906.61394364957
16549,74487.25045663271
16550,74048.65817237606
16551,74888.67771069896
16552,79476.74613531362
16553,79570.30599115208
16554,78678.98572747616
16555,74619.76351733209
16556,73156.43185659862
16557,74506.61732862545
16558,73280.06862367637
16559,77963.87686347308
16560,78330.31448847229
16561,78709.98289587651
16562,75266.7301457606
16563,73552.16889640519
16564,74294.8282725362
16565,73556.28454792242
16566,74051.34100550077
16567,78624.99720217175
16568,79014.74827708984
16569,75030.14891218465
16570,73759.38006075013
16571,73958.90024455085
16572,73553.52706357258
16573,78262.37924098804
16574,78436.0153032814
16575,78193.15142764003
16576,74539.71928985414
16577,73213.52135308294
16578,73473.10137785727
16579,72535.74463765215
16580,77133.63077405308
16581,77996.58719591114
16582,77574.35022330446
16583,73767.87592535272
16584,73179.8167278971
16585,73245.89538542664
16586,71934.01608445359
16587,77106.52896328787
16588,78486.77774869493
16589,78966.60990161293
16590,74652.2662472159
16591,73458.53253542358
16592,74307.7093130761
16593,73442.86356772564
16594,78254.9833424809
16595,78772.19495320706
16596,78169.38925232024
16597,74708.45509683756
16598,73479.90198392728
16599,74601.00839272009
16600,73180.21010384611
16601,76907.6999258385
16602,77040.3721532465
16603,77147.9241322356
16604,74310.39049530825
16605,72438.53507792279
16606,73264.78803759502
16607,71997.79281072086
16608,76515.64541578476
16609,77518.90447041598
16610,77797.71976756059
16611,74995.95930214872
16612,73527.39902126354
16613,73213.51671522707
16614,72536.54555803479
16615,78310.66196256176
16616,78067.52021421568
16617,77713.06453066491
16618,73155.25116400004
16619,72330.7102661976
16620,73623.5359299993
16621,71978.22687199447
16622,76968.26620786604
16623,77358.74213024582
16624,76994.090587531
16625,74215.25048968791
16626,72792.97543024088
16627,73583.31242855599
16628,72764.04152042072
16629,78098.8912796936
16630,78370.66575409548
16631,77355.74729975878
16632,72732.36339322523
16633,70891.36289155201
16634,72584.31550585125
16635,72387.91485639538
16636,77121.00441926677
16637,78096.02397444971
16638,78555.84055015967
16639,75004.14896124403
16640,74297.87712747107
16641,76051.96172776127
16642,75163.89890263429
16643,79438.6118300846
16644,79023.0665725349
16645,81060.25562480555
16646,77621.18688657634
16647,75934.78833146546
16648,76747.38137141817
16649,76962.00240911673
16650,82627.05910881318
16651,83914.88534413387
16652,84275.16020471997
16653,81557.64253287645
16654,79745.79817509525
16655,80842.8507169047
16656,80302.64844018499
16657,85449.523114613
16658,86359.03220151096
16659,86265.00332238287
16660,82407.73067121203
16661,81925.04949968684
16662,83195.16061574004
16663,82739.30202072593
16664,87760.28580490396
16665,89491.03751398943
16666,89137.43208744923
16667,86062.25931964058
16668,84520.13992040083
16669,86550.1112263102
16670,84738.63501783549
16671,89762.86279997053
16672,90845.85172434445
16673,91198.56640054389
16674,87785.46541915997
16675,85772.74666144502
16676,87708.55238234582
16677,86480.77933733325
16678,91724.28644853558
16679,90633.54582551192
16680,90569.21608743277
16681,89047.25905950228
16682,87579.51986005972
16683,88446.90593591359
16684,88565.7300362954
16685,93362.43111797649
16686,93719.92494804162
16687,93455.89752355946
16688,91791.65366951407
16689,88647.93361841585
16690,89948.70617598834
16691,88922.22596381133
16692,95209.2786614068
16693,95907.50304602552
16694,94011.11803490159
16695,92005.23424936824
16696,90862.08142598157
16697,92843.33963159297
16698,93558.69927662583
16699,99609.80715034377
16700,100718.35991811722
16701,101025.47947846517
16702,97196.2083184512
16703,96554.24763417365
16704,98245.77671919546
16705,97825.43663777623
16706,103294.63607844128
18366,395483.79937284574
18367,393438.50694558816
18368,391393.91636092594
18369,401472.77157095156
18370,400144.03714133217
18371,403339.0651314479
18372,411630.8339359378
18373,405533.973627429
18374,395480.14239317126
18375,392681.7092363941
18376,395627.5493930998
18377,391818.68420213973
18378,401345.8649642744
18379,405317.57923227164
18380,408224.7187935847
18381,402117.7278723334
18382,401338.7107278791
18383,399645.53328922
18384,396380.15519277414
18385,411349.2993654909
18386,408168.4072270207
18387,407287.50819006836
18388,403730.9857921234
18389,395907.70914770704
18390,395384.4258955205
18391,392909.48027153354
18392,402472.45471323316
18393,400501.688240072
18394,398782.28724435176
18395,392058.7011893519
18396,392062.2610581916
18397,390114.4631275204
18398,391937.4107707193
18399,395625.11237563164
18400,398063.88408301625
18401,394822.2560501709
18402,388351.2978774067
18403,383984.96794413566
18404,387075.6450554292
18405,385840.07906476397
18406,393527.1585538264
18407,393925.2536827759
18408,395495.47050366475
18409,393347.7207312139
18410,392824.37235158746
18411,389781.8420984369
18412,388503.62775935256
18413,400306.0942378809
18414,399390.4222367679
18415,392116.57071360224
18416,391867.0352839289
18417,379105.772870106
18418,382097.8439714244
18419,378589.6703236943
18420,386271.2997497525
18421,385974.4698965226
18422,384286.89685525885
18423,373732.0193189481
18424,371168.0639298667
18425,376492.12610396155
18426,370382.55882566376
18427,367476.0964702186
18428,368028.9044125545
18429,375046.3082306537
18430,365150.3931776772
18431,359809.50509430544
18432,364214.45746207656
18433,362717.12580556876
18434,370429.95280243
18435,369679.14891149447
18436,368900.8491065687
18437,361817.7023858661
18438,359409.335162489
18439,358454.60751850676
18440,355307.3777287085
18441,361408.07909289835
18442,359864.61964100436
18443,358215.8351022458
18444,350748.10845467524
18445,349632.33488983125
18446,351010.7811870432
18447,342356.82642361545
18448,357826.00505568687
18449,359927.112164385
18450,359742.18177249475
18451,351773.3227189441
18452,348389.9072101562
18453,343209.2376346907
18454,344405.94750484475
18455,347896.49575510866
18456,346317.4176158966
18457,344586.069116409
18458,335151.29187356547
18459,332561.5178499496
18460,330453.93545740854
18461,331851.69879332895
18462,335898.62630666676
18463,335605.42470122373
18464,334293.88142162334
18465,327140.7358613746
18466,328655.84950782236
18467,326549.4173751524
18468,326929.7631705173
18469,333263.1558124436
18470,331615.4415044515
18471,332847.11765001976
18472,328956.2741443017
18473,328624.53052224324
18474,324356.1100283236
18475,324951.5839682136
18476,330808.2190353529
18477,328423.32446094946
18478,325821.97419341566
18479,319314.1782262371
18480,315986.0655322364
18481,316885.4162457566
18482,315787.69215704134
18483,314324.1969595793
18484,319105.81883399386
18485,316424.6943408635
18486,312299.89819325885
18487,312246.09063865617
18488,314003.7405306218
18489,310819.8029849125
18490,308068.53270192025
18491,316810.1846590635
18492,316248.7333722423
18493,307122.1857867451
18494,307070.0527523505
18495,306088.60103487165
18496,307942.4264360004
18497,318372.01418123423
18498,316200.8678178583
18499,315771.8777808026
18500,307927.0021820551
18501,305101.97226261464
18502,308686.4116373162
18503,305839.46123862057
18504,313864.3081725533
18505,314497.74360332807
18506,312971.66933009925
18507,309134.43541043013
18508,305288.3080631713
18509,300548.33742657973
18510,303179.57707381825
18511,311506.97572155664
18512,311968.27743886213
18513,313835.81783929595
18514,306247.9167413815
18515,307261.47977946117
18516,309242.83944541775
18517,306891.6195959791
18518,312151.43887218635
18519,313812.8483394322
18520,313112.4279929356
18521,305264.64704181976
18522,303507.76913677726
18523,304625.34560364333
18524,303844.5562030282
18525,303946.9161549225
18526,310009.2544795741
18527,310747.62174265465
18528,306184.5319938198
18529,304460.49403066834
18530,306061.84669919417
18531,305328.36136872374
18532,312670.8904864642
18533,312517.5023407006
18534,310413.21518359875
18535,306040.15036255465
18536,304925.7211950584
18537,304675.67010829377
18538,302584.723076335
18539,309595.296683018
18540,308620.224897065
18541,309665.03131289675
18542,300739.4298927817
18543,300797.73001667106
18544,304548.0798903609
18545,302531.21335607255
18546,312693.8326621497
18547,313750.3148178195
18548,313170.11956689786
18549,307037.1776562553
18550,305713.5605949785
18551,307476.8986624577
18552,305358.1896629312
18553,312253.4014416117
18554,314260.7984812111
18555,314079.7098307088
18556,307052.7999694329
18557,305266.6149344695
18558,305111.30116589577
18559,304512.2280608337
18560,310142.8636744113
18561,306914.829411665
18562,308590.3196072265
18563,305129.4481635853
18564,304056.9866432547
18565,305959.438726719
18566,304572.689275738
18567,314555.13014877687
18568,311642.95323942596
18569,313994.9177820975
18570,308902.51258151705
18571,308340.04054397205
18572,309791.76818660606
18573,306851.21363256697
18574,315654.6542723031
18575,313853.08010720013
18576,312022.9878091579
18577,303191.87604466366
18578,303684.04968863045
18579,305040.26358166576
18580,305975.54544560757
18581,314056.6077187259
18582,316263.8685006369
18583,318257.60498066456
18584,310781.9307059538
18585,311241.7062134679
18586,312916.89852298785
18587,310318.4558517289
18588,317947.02530261513
18589,317071.8597946511
18590,319263.4657846601
18591,312171.9604590497
18592,309754.5654927033
18593,310312.1302636034
18594,307566.65336715034
18595,316113.51848171157
18596,317686.31905180233
18597,320812.9391576047
18598,318651.08610059257
18599,320532.5681857296
18600,319643.1979739866
18601,318621.01598734624
18602,325607.9167169005
18603,322207.8192393194
18604,321697.40812953934
18605,316091.0623380325
18606,314919.5466923731
18607,315920.2720491799
18608,314213.95629088656
18609,323056.2989540893
18610,325191.20521610323
18611,328528.552369868
18612,324202.8043567733
18613,325642.3557045916
18614,325691.6428013431
18615,325063.5529781071
18616,331075.6333239458
18617,332785.6161614298
18618,334431.6315877185
18619,328676.8093075463
18620,328559.6952952623
18621,329929.8265633376
18622,328754.1319996428
18623,338101.4279296757
18624,339061.7899712662
18625,341695.14545482513
18626,338181.4746258786
18627,338066.8441955578
18628,341699.96368623927
18629,339434.24628331175
18630,345075.64064744435
18631,342564.19486078963
18632,343915.99382440804
18633,336609.24210816034
18634,336216.3635164473
18635,340763.6141786213
18636,341760.1648679472
18637,352962.4831027771
18638,349300.26481720986
18639,348759.12045515404
18640,346633.3986366427
18641,346373.36534375296
18642,348070.2847962149
18643,344080.0259318698
18644,352148.61129050737
18645,351042.8838649725
18646,351860.68308879953
18647,350430.96072129137
18648,345869.04112772737
18649,348516.7655300212
18650,347398.75987243006
18651,357801.8719484349
18652,358720.6155729385
18653,361410.2764055727
18654,359417.0634389032
18655,358178.0441491727
18656,358752.2819943111
18657,362249.69005054794
18658,372119.4285791061
18659,372994.41578716936
18660,372148.0335326324
18661,368710.6525608287
18662,368742.27437478374
18663,372831.77438789495
18664,371542.1482623963
18665,382031.5865188594
20325,221171.11416749065
20326,224640.5177048929
20327,224635.86696399478
20328,224333.92351180906
20329,223446.76671288497
20330,222747.57636875383
20331,224695.97986589887
20332,223701.04259211165
20333,223338.3870937422
20334,222461.83419041487
20335,222597.2131789779
20336,221986.83744051194
20337,222964.98820646695
20338,223379.11409453367
20339,222676.7936032522
20340,223549.3447538441
20341,222670.4920177428
20342,223269.83059624175
20343,224292.22337287263
20344,225898.94062241423
20345,224130.62467783838
20346,223421.7268297728
20347,224346.28350464464
20348,223960.06107246358
20349,223266.28531978512
20350,223564.45811280073
20351,223640.46057510798
20352,222623.95430422682
20353,223304.9641554153
20354,222568.30773213482
20355,231184.7768893092
20356,231534.4272281708
20357,229156.37516198948
20358,231062.71619434137
20359,230286.59011939744
20360,228679.82574142367
20361,219367.6393075476
20362,226072.53078171803
20363,225170.32335959704
20364,220199.61711806533
20365,223457.45134770757
20366,223679.95349141493
20367,220815.64485863506
20368,215201.38678307144
20369,218955.81932130345
20370,225657.1133164317
20371,223318.3623566919
20372,225526.98990854278
20373,228995.10003372663
20374,220679.4133710513
20375,220984.2762854254
20376,220830.36494167472
20377,215599.73793899346
20378,215024.55436891585
20379,215901.47194986543
20380,215326.4617294969
20381,214042.98128977287
20382,222136.86094089889
20383,221321.33406244696
20384,221353.6877430345
20385,215700.57786236852
20386,213179.9650121277
20387,212250.00252016177
20388,209669.34562521978
20389,207728.30661945813
20390,216884.3660409724
20391,215954.57254755576
20392,215166.20006969688
20393,219035.11158734575
20394,217237.43073624623
20395,212546.375129418
20396,212406.94604190803
20397,212068.7432860916
20398,210512.35165935787
20399,205588.53113174767
20400,210562.29787650373
20401,205212.67407158698
20402,207518.12430460454
20403,203720.04562663878
20404,202231.49712133323
20405,205933.11306726516
20406,201913.82252177945
20407,205867.7768573527
20408,206784.1595654455
20409,206234.2571632506
20410,208499.84495306993
20411,208377.90933584544
20412,210049.85582498254
20413,209173.56849773263
20414,209385.4473148389
20415,209662.85348862712
20416,209689.24568746737
20417,208934.9857659534
20418,208282.78304029087
20419,208096.73098674972
20420,208684.04340422564
20421,208761.8462509828
20422,206225.91709586888
20423,206697.0583892061
20424,205367.75239621673
20425,204311.62432274176
20426,204464.739890963
20427,204185.51013612634
20428,205168.8063259834
20429,204722.54358053624
20430,204707.92548193567
20431,204612.76746088176
20432,204916.25631220028
20433,205171.94698849207
20434,204425.07494449298
20435,204849.99435134916
20436,203980.60695150995
20437,204299.28573677782
20438,202821.81480609573
20439,201850.64651042802
20440,202169.13634776758
20441,201581.18285280926
20442,201107.0209520138
20443,201216.75961230788
20444,202396.3977901759
20445,201831.3628096842
20446,201544.4486757564
20447,201231.65058028215
20448,200931.20795105636
20449,200934.44003154844
20450,200928.89622193863
20451,200854.29259763705
20452,200859.7769524999
20453,200407.9073764261
20454,200306.35552560436
20455,200393.19829483726
20456,200602.6311825612
20457,200705.05701861446
20458,200053.11140538708
20459,199975.31638241553
20460,198748.42398161834
20461,199584.48898649542
20462,198865.4036613606
20463,198981.5648681771
20464,198262.01902412102
20465,197970.90447497318
20466,197776.99459613685
20467,196692.65813013175
20468,196218.7997231743
20469,195161.38141743213
20470,196131.62377705722
20471,194070.54569164722
20472,195233.2480491475
20473,199977.95751241667
20474,199261.21619487446
20475,199108.42776762025
20476,200105.16912413214
20477,200675.3815102661
20478,200653.70185725825
20479,200197.18528356307
20480,199034.42275858484
20481,199132.9322533865
20482,199047.43761451737
20483,196736.363289358
20484,196451.08381242777
20485,197914.69003005943
20486,197317.44509626954
20487,197422.7247384088
20488,198467.59588878762
20489,197409.52714244055
20490,197691.79688833846
20491,198516.1597514961
20492,197397.2872925116
20493,196425.50817454056
20494,197428.26470856706
20495,197192.83671034352
20496,195058.08720512115
20497,194357.25047709548
20498,195003.2557660322
20499,193710.09253364961
20500,194367.9548200457
20501,194352.08460116567
20502,194560.0022234438
20503,194276.0033674298
20504,193655.26592273233
20505,195373.77922616818
20506,194937.39132285846
20507,196098.88461833698
20508,196512.21991202648
20509,196702.97100115864
20510,195329.40383743763
20511,195817.37838470616
20512,197326.57495198696
20513,196262.53111464367
20514,196000.58938472223
20515,195487.1348468822
20516,195314.1492932186
20517,195986.45046014444
20518,196391.25086391342
20519,197482.5201196623
20520,197362.00488857197
20521,197298.3337449518
20522,197884.3347061268
20523,199630.5879680839
20524,199159.60572791393
20525,197577.30692148706
20526,199622.57697690523
20527,198460.82140630003
20528,198542.1771584497
20529,197849.35534700213
20530,198110.88709963323
20531,197210.52982672988
20532,197031.11310079435
20533,197352.88330358922
20534,196878.95856917012
20535,196679.6292582493
20536,197389.06839233456
20537,197139.9258030066
20538,197287.96155845892
20539,197914.3505338622
20540,199131.3306586192
20541,199227.16729122796
20542,200067.25651991193
20543,199470.2263250647
20544,198085.85171329332
20545,197381.8278690553
20546,196690.42246662526
20547,198157.5076979072
20548,197182.6201560896
20549,197515.39460778187
20550,197463.23444674778
20551,198350.1548844263
20552,198927.37012893075
20553,197354.51828159567
20554,198739.1547354385
20555,199097.1212555462
20556,199723.52200670316
20557,201212.74326558373
20558,202722.95101644952
20559,202616.86106754164
20560,202920.7945999328
20561,203649.49776041353
20562,203471.20291724175
20563,203872.77571686357
20564,204784.95594670065
20565,205393.2375215959
20566,204047.2436000913
20567,204228.6427050829
20568,204907.64370351506
20569,204155.0588282255
20570,205469.82820633877
20571,204954.54954394256
20572,205182.80901861168
20573,203780.72279764278
20574,203269.15704574017
20575,205613.97699306192
20576,204511.05980208723
20577,204919.62510881005
20578,205219.68155275987
20579,205935.90277443302
20580,205217.67442276087
20581,204639.0866628734
20582,206085.7646079315
20583,205356.42258467467
20584,204969.3067590297
20585,205046.42092577924
20586,206311.98718125297
20587,205143.72895962748
20588,205343.58948980217
20589,206242.22924994485
20590,205830.12683435407
20591,206273.62689675883
20592,206680.3047434668
20593,205751.999538182
20594,206895.69332482285
20595,207323.6100557012
20596,208117.69654164417
20597,208416.34414245212
20598,209234.3778463728
20599,209496.59355507581
20600,208666.73768922169
20601,210798.42454955188
20602,211000.28056159333
20603,210387.66936295817
20604,210349.28664750987
20605,209965.804806548
20606,210688.30625737284
20607,210119.9159431902
20608,211408.3735214008
20609,210558.735942642
20610,211256.65833668035
20611,210796.1450406724
20612,211039.74362573825
20613,210550.86828776464
20614,210720.52810880294
20615,210894.58045818398
20616,212324.2372239462
20617,212357.6573071284
20618,212515.10577984256
20619,214088.26132786795
20620,213556.43689946848
20621,214460.14240078593
20622,216246.5969894831
20623,217085.8981134145
20624,218958.13397719522
736,38647.37476084772
737,38114.525545524746
738,37473.4644887297
739,38738.24957657927
740,38687.503419220455
741,38710.9806249996
742,40187.77767701765
743,40508.315091826116
744,39303.023251199345
745,38769.00820844075
746,38776.82301134951
747,38545.15293648187
748,39539.06648426537
749,39932.29994975253
750,39662.19979314213
751,39070.96527043103
752,38588.535771378614
753,38241.71079619765
754,37741.40760463177
755,39002.39898555965
756,39255.04854412734
757,39477.722223746605
758,38912.09676629578
759,37255.442361743706
760,37438.91973951028
761,36979.43275550224
762,38697.84147943585
763,39377.52720480664
764,39399.2673250769
765,38431.08008277736
766,37779.14694600726
767,37577.72621652476
768,37632.89643918357
769,38408.42290603148
770,38797.17621748207
771,38410.86030119524
772,37539.10531675929
773,38086.858619846884
774,38574.37384339677
775,37989.19758835125
776,39136.7214697133
777,39181.73623513091
778,39507.74439301047
779,39068.73886144398
780,38918.170177939384
781,38312.69757543468
782,37436.33597828286
783,39490.625938302735
784,39283.94112027396
785,38114.44777848989
786,38286.05670571911
787,37621.5146549373
788,38165.88636095737
789,38149.54514475217
790,38943.15590554698
791,38913.5880445652
792,38831.80556470786
793,37359.68922006665
794,36613.7138886904
795,37483.1180740744
796,36092.71847758903
797,35871.62846943505
798,35953.76220925957
799,37369.857239407334
800,36528.306637898946
801,35716.30131813671
802,36067.14242600785
803,35340.35715532067
804,36285.45267476347
805,36157.6031425368
806,35446.05430166551
807,34513.16535656988
808,33932.48916721383
809,34450.07088466552
810,34153.426580375606
811,34944.51372516676
812,35140.468554708605
813,34812.31065366717
814,34164.086650762314
815,33736.27280915574
816,34430.26259495245
817,33333.92193106579
818,35158.62991927748
819,34993.40967245161
820,34731.71541633479
821,33773.912468814546
822,32919.71444293567
823,32698.22213364238
824,32487.338369179357
825,33240.10575785857
826,33138.53274953028
827,32765.415156261737
828,32232.293158578803
829,31832.462908624417
830,31480.70888526383
831,31703.49950173009
832,32533.746082051635
833,32517.544116026264
834,32069.873454934706
835,30762.746765589785
836,30542.417736017407
837,30507.116975471694
838,30159.771900572592
839,31743.68789389974
840,32073.745116828213
841,31360.468925791236
842,30573.732847146584
843,29880.580095264493
844,29787.82620018178
845,29752.215518097735
846,30781.638582014257
847,30247.383362849687
848,29719.32602603749
849,28895.80545246186
850,28456.551613778298
851,28731.336435381458
852,28315.265396199524
853,28767.657821940138
854,29430.864613109923
855,29715.49837210298
856,29119.761373059224
857,28863.118096101418
858,28625.512363992842
859,28460.82485467262
860,28853.718902133314
861,30016.319999208616
862,29894.564005538712
863,28764.382138289013
864,28565.211930038207
865,28602.03217594813
866,28934.09823455614
867,30142.06091613044
868,30048.4549335722
869,29630.08236679439
870,28872.48772658961
871,28340.631483907862
872,28729.077503777386
873,28711.526271401126
874,29919.394833148457
875,30135.836567734143
876,30295.650750479468
877,29660.18459154396
878,29013.746966181225
879,29321.286778751342
880,29461.948927568294
881,30612.661002365967
882,30550.734904596706
883,30134.319540556397
884,28974.338143300603
885,28392.021389406196
886,29363.697331707946
887,28842.821096305175
888,29986.456737574546
889,30249.909190143433
890,29959.874338639638
891,28808.98170825145
892,28442.73506284106
893,29295.238115688793
894,28788.08322485802
895,28830.08628081356
896,29964.43800110325
897,29882.411800636473
898,29308.357716672024
899,28726.15612544064
900,28964.308371452233
901,28328.957342377194
902,29572.80313203954
903,29582.3272461477
904,30242.12669831666
905,29700.49517607138
906,28866.578556063454
907,29200.47975133226
908,28973.15209924885
909,30273.016609561153
910,30370.77943718093
911,30792.541139802524
912,30168.88206296717
913,29796.677332014595
914,30324.194599584338
915,29707.248968277327
916,31176.269612831362
917,30504.726472790146
918,30745.89323944954
919,29442.955746556618
920,29287.2150767998
921,29999.777125565048
922,29560.868176387765
923,30695.177287511655
924,30644.054386562733
925,30545.250006646333
926,29604.006406730692
927,29387.705441827668
928,29979.18572264671
929,29401.320998296913
930,30389.837937510914
931,30614.562633759117
932,30571.844481091928
933,29773.352555771522
934,29409.298033158128
935,29770.16252319261
936,29431.938696178844
937,31044.98778929205
938,31596.3892300552
939,31431.295251209616
940,30475.140855163434
941,30180.77864845851
942,30287.087906083092
943,29817.613823848496
944,31179.710479078236
945,30630.37572587333
946,30156.152429617163
947,28908.67094361176
948,27928.969832632538
949,28123.694095404317
950,27717.547918751254
951,29110.384342167585
952,29217.613743726044
953,29564.623208637946
954,29200.828819159906
955,28798.114255736567
956,28823.318382427875
957,28767.01439461601
958,29987.95385742088
959,29689.49138408642
960,29652.860917405076
961,28631.62011441933
962,28022.470019393026
963,28123.571081045033
964,27715.727627715667
965,28714.879537987697
966,28238.502507852827
967,28094.430096628523
968,27289.447377745884
969,26793.076607721698
970,27442.769729012733
971,27300.582334918672
972,28207.25009520463
973,28320.247222127746
974,28934.30788255465
975,28186.189955221023
976,28025.463571434273
977,28885.818892477262
978,28761.75292448678
979,30260.623428372306
980,30256.15680059471
981,30155.251159495823
982,29474.782406234564
983,28903.808470054904
984,29643.223933949645
985,29371.261931743662
986,30982.239375324367
987,31447.929846876305
988,31533.595507411195
989,30634.35230767316
990,30198.288702819253
991,30822.104781424114
992,30560.50722422442
993,31711.401450667305
994,31867.166087962574
995,31761.943624475403
996,30437.54707528116
997,30178.02003048554
998,30602.344312684334
999,30649.351745597804
1000,31806.971434530777
1001,32155.734829677403
1002,32360.4999453969
1003,31908.6539413314
1004,31709.958954768215
1005,32050.323249084453
1006,31866.31253396561
1007,33705.77077030106
1008,33434.896803839394
1009,33643.26351342149
1010,32993.35638880584
1011,32653.757471094264
1012,32693.660160370986
1013,32547.171895544678
1014,34010.27803790244
1015,34205.262997793005
1016,34588.70894228894
1017,33726.23842215483
1018,32455.71405101699
1019,33184.071904711825
1020,32600.76989353823
1021,34122.82575487648
1022,34621.5936334894
1023,34332.69549515992
1024,34010.2371296979
1025,34129.58048535212
1026,34132.35682956844
1027,34268.67885714787
1028,35656.71835078787
1029,36002.77447977022
1030,36168.83546953455
1031,35225.089588844225
1032,34780.153974820496
1033,34704.72155953198
1034,34705.16731425852
1035,36934.68778549654
2695,144483.4585973683
2696,144046.38414443604
2697,141903.50660828836
2698,146450.2005693329
2699,147897.5767625387
2700,150084.02248121882
2701,157772.91957334013
2702,159364.27930961407
2703,157801.72981919657
2704,157079.02431779655
2705,158356.5175007464
2706,158514.32476105835
2707,163363.4628072716
2708,164689.97903439504
2709,165766.90453958404
2710,160266.0723642001
2711,160032.71782236427
2712,161860.476315552
2713,160468.08762080304
2714,168151.06076640828
2715,168025.7002818813
2716,167543.42116065163
2717,163151.4656266998
2718,160343.79966827162
2719,162672.9613149433
2720,159507.85321824029
2721,166215.66377514318
2722,166281.3547574609
2723,166252.7347892366
2724,159947.69356868506
2725,161593.9481980538
2726,163581.2605416973
2727,161744.286805373
2728,167269.6252466872
2729,168906.95660699494
2730,168717.55517015915
2731,164388.36163848077
2732,162683.70525382596
2733,164968.27770698487
2734,162691.83262433088
2735,169301.53398847493
2736,170853.40612820262
2737,171727.28545235135
2738,168250.59972470975
2739,165284.248250085
2740,167462.22214358457
2741,164956.93044189725
2742,173333.72929273627
2743,174388.28797149632
2744,167675.51919972143
2745,168047.02033310576
2746,166171.34293197966
2747,165583.1239976098
2748,162533.36052713604
2749,169953.14597279855
2750,172689.2487202628
2751,171493.02092993315
2752,166039.5342715184
2753,162030.69395095
2754,166853.40433283697
2755,160603.17049778512
2756,159394.9810647502
2757,158080.7476072664
2758,165727.00806306856
2759,159874.59429462272
2760,154636.37896704674
2761,150739.9912323746
2762,151173.3390523917
2763,162197.64174594684
2764,161017.51795578693
2765,159725.237875843
2766,153672.57104507138
2767,151542.51514944164
2768,154297.90805157792
2769,151282.2722436035
2770,157528.43110420814
2771,156830.37640410333
2772,156782.5946830519
2773,152087.172252684
2774,149723.70376956943
2775,152037.81154312543
2776,145618.05811417956
2777,155227.94789739893
2778,155885.25731348025
2779,155456.1699571997
2780,150218.16513285736
2781,145350.20913888857
2782,147599.82927280758
2783,145817.60669390013
2784,152340.35704801008
2785,150761.19069337856
2786,149100.63948288304
2787,144218.23379247155
2788,141259.16747313834
2789,142430.92518730735
2790,140647.14751854638
2791,147163.1575851243
2792,146886.30327602188
