id,value
16563,73706.83
16564,74181.19
16565,73541.71
16566,74264.6
16567,78660.27
16568,78800.03
16569,75437.18
16570,74291.08
16571,74038.75
16572,73389.19
16573,78579.59
16574,78697.59
16575,78298.86
16576,74101.6
16577,73229.516
16578,73597.96
16579,72418.07
16580,77222.01
16581,78006.125
16582,77660.21
16583,74015.99
16584,73298.33
16585,73297.85
16586,72645.11
16587,77174.625
16588,78646.445
16589,78752.19
16590,74300.29
16591,73326.305
16592,74188.68
16593,73546.4
16594,78482.77
16595,78923.836
16596,78136.21
16597,74104.9
16598,73412.69
16599,74321.71
16600,73388.42
16601,76906.7
16602,77102.27
16603,77392.29
16604,74258.74
16605,72523.78
16606,73320.64
16607,72346.305
16608,76548.875
16609,77603.7
16610,77863.48
16611,75224.836
16612,73416.414
16613,73271.7
16614,72511.555
16615,78516.33
16616,78047.71
16617,78098.64
16618,73598.85
16619,72567.85
16620,73431.1
16621,72630.266
16622,77166.92
16623,77489.24
16624,77001.56
16625,74230.35
16626,73228.51
16627,73635.984
16628,72446.06
16629,78186.336
16630,78464.81
16631,77586.375
16632,72479.63
16633,71117.625
16634,72658.31
16635,72513.13
16636,77479.7
16637,78070.55
16638,78526.14
16639,75476.88
16640,74218.39
16641,75685.86
16642,75419.2
16643,79512.414
16644,78812.42
16645,81557.29
16646,77861.36
16647,75661.49
16648,77045.57
16649,77101.71
16650,82845.26
16651,83743.43
16652,84685.984
16653,81433.9
16654,79489.58
16655,80840.85
16656,80527.0
16657,85414.66
16658,86774.1
16659,86761.9
16660,82353.71
16661,81836.75
16662,83177.99
16663,83143.945
16664,87593.73
16665,89703.305
16666,89311.45
16667,86694.31
16668,84608.35
16669,86853.61
16670,84498.33
16671,89795.43
16672,91631.02
16673,91546.086
16674,87835.89
16675,85359.98
16676,87434.85
16677,86414.66
16678,92362.74
16679,91497.76
16680,91810.66
16681,89279.93
16682,87469.45
16683,88975.18
16684,88988.75
16685,93171.19
16686,93153.5
16687,92936.9
16688,91783.03
16689,89199.695
16690,89533.35
16691,89015.336
16692,95119.74
16693,96419.414
16694,95105.18
16695,92146.8
16696,91761.26
16697,93181.914
16698,92871.05
16699,99145.875
16700,100781.97
16701,101155.68
16702,96883.71
16703,96927.586
16704,98746.734
16705,97938.33
16706,103334.93
18366,395247.6
18367,392626.66
18368,392300.9
18369,401078.94
18370,399815.12
18371,405006.97
18372,403802.2
18373,403872.34
18374,395931.62
18375,393423.8
18376,395284.2
18377,391642.28
18378,401173.78
18379,403812.66
18380,403973.97
18381,401429.94
18382,400814.4
18383,399161.94
18384,397052.97
18385,405768.5
18386,404761.1
18387,403792.62
18388,403814.12
18389,395929.28
18390,396137.7
18391,393347.3
18392,401691.06
18393,401243.22
18394,399143.22
18395,392944.47
18396,393308.12
18397,390738.4
18398,392167.3
18399,398032.47
18400,397678.0
18401,397604.16
18402,390203.97
18403,385670.16
18404,387153.72
18405,386757.72
18406,393874.7
18407,394666.03
18408,396134.1
18409,393234.62
18410,393598.78
18411,388630.9
18412,387806.88
18413,400015.22
18414,401101.62
18415,393745.84
18416,393823.75
18417,380423.0
18418,381281.8
18419,379830.22
18420,386897.44
18421,386750.0
18422,384622.38
18423,373476.6
18424,372243.75
18425,377168.7
18426,369466.7
18427,369485.25
18428,368861.28
18429,376459.47
18430,365426.56
18431,358434.56
18432,364252.44
18433,362443.2
18434,368034.56
18435,369748.12
18436,368747.06
18437,361473.7
18438,361359.75
18439,358036.53
18440,353351.03
18441,363233.44
18442,360834.28
18443,357815.28
18444,350898.94
18445,352048.38
18446,350946.94
18447,341215.84
18448,358643.2
18449,361394.2
18450,359903.88
18451,352623.06
18452,347786.16
18453,348677.38
18454,346415.0
18455,346977.7
18456,347434.75
18457,346449.22
18458,336362.5
18459,332843.44
18460,330109.62
18461,330981.84
18462,335697.56
18463,334311.66
18464,333091.5
18465,326941.12
18466,331224.1
18467,326376.5
18468,326875.94
18469,333988.1
18470,331699.16
18471,333111.62
18472,330510.0
18473,329945.78
18474,325609.88
18475,325161.7
18476,331762.3
18477,328676.12
18478,326139.06
18479,318309.88
18480,317043.75
18481,318809.16
18482,316264.12
18483,314857.94
18484,319720.6
18485,315408.3
18486,312102.8
18487,312912.12
18488,314008.56
18489,310190.22
18490,306514.75
18491,318388.72
18492,315882.16
18493,307309.56
18494,307306.88
18495,306306.3
18496,308552.75
18497,320121.34
18498,317512.6
18499,315622.28
18500,308014.75
18501,306016.2
18502,307896.0
18503,305515.97
18504,314085.7
18505,313925.84
18506,312015.62
18507,311097.6
18508,305670.78
18509,301413.12
18510,303829.66
18511,312364.5
18512,313129.44
18513,312842.78
18514,307280.25
18515,307357.6
18516,309137.34
18517,308484.84
18518,313560.78
18519,313778.3
18520,313842.97
18521,305069.9
18522,304277.34
18523,305631.75
18524,302438.56
18525,304601.0
18526,310610.97
18527,310686.88
18528,306275.38
18529,304925.8
18530,305454.0
18531,305192.6
18532,312278.47
18533,311844.53
18534,310549.5
18535,306827.38
18536,304650.03
18537,304397.97
18538,302301.22
18539,311553.8
18540,309043.53
18541,310087.12
18542,301427.78
18543,300332.06
18544,305395.38
18545,303577.12
18546,313886.16
18547,315706.28
18548,313985.6
18549,309405.8
18550,306033.38
18551,307378.9
18552,306023.22
18553,313267.1
18554,313702.3
18555,313297.03
18556,307049.94
18557,305397.12
18558,305501.22
18559,305469.16
18560,309464.2
18561,306442.88
18562,308103.0
18563,305762.3
18564,304177.88
18565,306993.1
18566,305002.0
18567,314768.88
18568,313283.28
18569,313579.7
18570,310463.88
18571,309158.3
18572,309906.53
18573,307650.88
18574,314541.5
18575,314085.8
18576,313658.88
18577,303437.6
18578,305177.66
18579,305740.1
18580,306603.06
18581,314286.44
18582,316197.6
18583,317721.75
18584,311166.16
18585,313340.0
18586,312931.1
18587,311108.88
18588,317735.34
18589,317644.44
18590,320469.06
18591,312347.9
18592,309700.94
18593,310965.25
18594,307493.6
18595,316163.28
18596,318837.25
18597,319501.03
18598,319366.3
18599,320412.2
18600,318828.25
18601,318866.28
18602,327394.1
18603,321269.97
18604,321574.8
18605,317093.3
18606,314787.66
18607,316751.84
18608,314957.6
18609,321476.1
18610,326712.16
18611,326451.62
18612,326207.78
18613,327725.84
18614,325777.2
18615,325408.38
18616,331377.38
18617,333328.88
18618,333296.78
18619,330916.84
18620,327186.5
18621,330568.53
18622,330142.53
18623,340307.12
18624,338647.78
18625,341331.34
18626,339957.34
18627,338977.4
18628,340807.38
18629,340062.9
18630,345865.72
18631,345906.12
18632,345259.0
18633,341156.38
18634,334162.78
18635,339910.03
18636,341338.94
18637,351226.88
18638,351404.44
18639,346754.56
18640,347012.44
18641,346916.0
18642,346772.28
18643,346462.53
18644,351684.7
18645,351117.47
18646,351867.75
18647,350911.53
18648,346418.0
18649,346321.66
18650,346411.25
18651,357834.8
18652,358021.88
18653,362475.9
18654,360354.2
18655,358688.34
18656,358899.8
18657,361933.12
18658,372804.38
18659,373098.78
18660,372681.62
18661,368904.8
18662,369699.4
18663,372450.22
18664,372660.6
18665,381452.56
20325,221490.34
20326,224775.02
20327,225406.23
20328,224444.0
20329,223684.0
20330,222947.72
20331,224957.23
20332,223597.94
20333,223125.14
20334,222946.17
20335,222784.67
20336,222088.19
20337,223006.69
20338,223573.47
20339,222689.94
20340,223578.1
20341,222884.36
20342,223671.1
20343,224318.61
20344,225690.55
20345,224128.12
20346,223765.84
20347,224305.28
20348,224291.22
20349,223646.5
20350,223503.3
20351,223771.58
20352,222767.94
20353,223885.08
20354,222641.14
20355,225678.42
20356,225744.77
20357,225802.23
20358,225908.19
20359,225862.73
20360,226259.83
20361,219460.78
20362,226567.42
20363,225183.78
20364,220657.56
20365,223400.16
20366,224130.92
20367,221036.56
20368,215277.25
20369,219533.94
20370,225928.17
20371,223703.47
20372,225532.7
20373,226198.06
20374,220614.86
20375,221163.3
20376,220995.86
20377,215873.5
20378,215380.17
20379,215578.27
20380,215337.67
20381,214783.58
20382,222622.67
20383,221396.34
20384,221295.17
20385,215281.75
20386,213318.69
20387,211691.88
20388,209827.83
20389,207682.88
20390,217292.78
20391,215341.48
20392,215164.22
20393,219389.67
20394,216780.1
20395,213261.81
20396,211262.72
20397,211587.9
20398,210786.81
20399,205564.7
20400,211285.05
20401,205510.25
20402,207574.42
20403,204101.22
20404,202580.17
20405,205682.14
20406,201928.03
20407,205816.86
20408,207104.61
20409,206044.72
20410,208063.48
20411,208145.88
20412,211341.89
20413,210054.56
20414,209925.45
20415,209856.39
20416,209851.11
20417,208137.02
20418,208149.52
20419,208127.27
20420,208273.23
20421,208159.28
20422,205790.36
20423,207264.28
20424,205907.28
20425,204761.4
20426,204650.48
20427,204267.89
20428,206039.02
20429,204676.56
20430,204716.12
20431,204730.0
20432,206119.89
20433,205644.0
20434,204453.67
20435,204456.47
20436,204079.62
20437,204657.14
20438,202143.44
20439,201962.58
20440,202099.02
20441,202376.97
20442,201094.4
20443,200702.28
20444,202218.0
20445,201817.86
20446,202074.56
20447,201021.06
20448,200952.02
20449,201253.06
20450,200938.55
20451,201043.92
20452,201210.62
20453,201207.17
20454,200585.03
20455,200620.7
20456,200511.38
20457,200941.69
20458,200414.36
20459,200674.95
20460,198624.34
20461,200326.89
20462,198741.0
20463,198823.77
20464,198571.84
20465,198201.44
20466,197695.03
20467,197615.1
20468,197308.16
20469,195530.88
20470,195409.92
20471,194431.56
20472,195217.6
20473,200319.75
20474,199158.16
20475,198944.08
20476,200427.86
20477,200897.56
20478,200952.19
20479,200518.38
20480,199059.28
20481,199026.1
20482,199023.52
20483,196878.16
20484,197065.84
20485,197801.36
20486,197350.39
20487,197629.33
20488,198543.62
20489,197429.5
20490,197910.94
20491,198851.89
20492,197496.28
20493,197408.55
20494,197381.38
20495,197597.75
20496,194866.22
20497,194549.8
20498,195205.39
20499,193175.86
20500,194585.45
20501,194522.83
20502,194890.03
20503,194680.11
20504,193186.58
20505,195586.03
20506,194982.42
20507,195295.16
20508,196964.34
20509,197247.11
20510,194990.17
20511,195238.73
20512,197274.62
20513,196974.81
20514,195355.69
20515,195267.94
20516,195171.12
20517,194984.95
20518,197051.9
20519,197620.45
20520,197285.53
20521,197263.47
20522,197827.92
20523,200678.44
20524,198763.66
20525,197567.52
20526,200294.81
20527,198539.02
20528,198652.67
20529,197821.66
20530,198449.7
20531,197483.5
20532,197118.92
20533,197387.11
20534,197056.53
20535,197080.39
20536,197726.28
20537,197288.89
20538,197419.28
20539,197834.16
20540,199154.22
20541,198922.4
20542,200275.11
20543,199065.95
20544,198684.95
20545,197357.17
20546,197010.17
20547,198379.78
20548,197469.64
20549,197681.88
20550,197415.28
20551,198533.06
20552,198739.9
20553,197736.61
20554,198846.34
20555,198863.56
20556,200549.14
20557,201172.3
20558,202320.23
20559,202181.67
20560,202476.02
20561,204078.38
20562,204078.38
20563,204040.47
20564,204885.45
20565,206171.84
20566,204683.44
20567,205380.78
20568,205896.28
20569,204780.25
20570,205678.36
20571,205712.17
20572,205973.97
20573,204426.06
20574,204784.33
20575,205458.95
20576,204931.12
20577,205594.89
20578,205576.72
20579,206138.88
20580,205659.58
20581,205157.92
20582,206000.44
20583,206098.06
20584,206266.69
20585,206657.92
20586,205855.97
20587,205837.92
20588,205899.78
20589,206287.97
20590,206304.48
20591,205985.44
20592,207895.05
20593,205973.6
20594,207165.27
20595,207513.2
20596,208184.06
20597,208725.2
20598,210830.12
20599,209818.39
20600,208305.1
20601,211447.47
20602,211488.45
20603,211347.19
20604,211697.28
20605,211608.7
20606,211711.36
20607,211474.25
20608,211625.23
20609,211355.84
20610,211209.72
20611,211707.06
20612,211199.02
20613,211314.8
20614,211659.48
20615,211696.48
20616,211747.19
20617,211183.08
20618,214128.45
20619,214960.12
20620,213996.83
20621,215009.16
20622,216277.11
20623,217192.6
20624,219082.38
736,38558.86
737,38476.78
738,37341.22
739,38645.742
740,38656.297
741,38641.61
742,40183.426
743,40409.33
744,39343.355
745,39033.81
746,39028.137
747,38611.08
748,39531.133
749,40011.324
750,39520.586
751,38932.594
752,38488.234
753,38468.727
754,37548.0
755,39019.914
756,39434.562
757,39458.82
758,38997.97
759,37134.688
760,37335.094
761,36897.312
762,38616.086
763,39414.66
764,39427.18
765,38435.965
766,37507.375
767,37555.266
768,37544.72
769,38468.953
770,39025.227
771,38444.746
772,37504.12
773,37979.453
774,38586.31
775,37907.047
776,39032.863
777,39032.863
778,39503.76
779,39091.555
780,39018.973
781,38461.02
782,37376.332
783,39519.4
784,39427.367
785,38433.19
786,38451.63
787,37509.83
788,38407.63
789,38434.426
790,39035.4
791,39013.902
792,39043.023
793,37357.65
794,36530.895
795,37556.035
796,36023.797
797,36060.64
798,36051.617
799,37355.12
800,36547.195
801,35684.625
802,36053.625
803,35377.867
804,36377.504
805,36057.543
806,35557.887
807,34289.598
808,33969.434
809,34239.457
810,34248.03
811,34903.805
812,34876.246
813,34906.57
814,34264.41
815,33981.117
816,34287.57
817,33183.527
818,35376.715
819,34928.047
820,34886.035
821,33934.375
822,33149.367
823,32423.775
824,32433.64
825,33123.168
826,33138.12
827,32420.16
828,32344.002
829,31820.984
830,31413.537
831,31751.809
832,32453.803
833,32445.764
834,31944.135
835,30815.426
836,30536.95
837,30532.059
838,30169.59
839,31766.865
840,31943.668
841,31414.057
842,30547.348
843,29894.2
844,29831.615
845,29820.727
846,30805.256
847,30239.955
848,29795.096
849,28886.697
850,28446.625
851,28759.799
852,28337.658
853,28768.182
854,29519.146
855,29833.209
856,29179.857
857,28893.729
858,28619.127
859,28467.137
860,28898.467
861,29928.822
862,29885.271
863,28771.896
864,28626.955
865,28617.334
866,28899.531
867,30139.496
868,29944.113
869,29525.799
870,28905.748
871,28350.926
872,28773.59
873,28772.824
874,29901.668
875,30157.902
876,30276.496
877,29511.746
878,28898.434
879,29197.938
880,29513.217
881,30627.135
882,30531.375
883,30149.604
884,28902.049
885,28376.61
886,29210.74
887,28843.697
888,29943.611
889,30249.404
890,29950.408
891,28768.074
892,28465.037
893,29194.414
894,28773.35
895,28847.68
896,29949.41
897,29901.275
898,29207.984
899,28754.236
900,28909.459
901,28346.621
902,29539.488
903,29525.674
904,30267.111
905,29831.34
906,28900.943
907,29206.89
908,28868.484
909,30244.227
910,30411.035
911,30791.676
912,30154.691
913,29836.479
914,30425.865
915,29831.904
916,31101.355
917,30550.43
918,30717.492
919,29515.312
920,29211.203
921,29961.965
922,29527.465
923,30726.338
924,30637.367
925,30535.94
926,29513.7
927,29534.463
928,29950.37
929,29518.178
930,30424.045
931,30651.379
932,30538.51
933,29807.871
934,29539.012
935,29795.994
936,29517.27
937,31096.598
938,31722.828
939,31384.078
940,30409.646
941,30148.066
942,30230.746
943,29812.67
944,31111.965
945,30649.877
946,30149.604
947,28913.105
948,27944.887
949,28138.475
950,27730.812
951,29168.969
952,29207.17
953,29540.809
954,29215.273
955,28770.992
956,28852.158
957,28756.668
958,29943.457
959,29817.115
960,29535.832
961,28626.434
962,28007.648
963,28139.625
964,27734.494
965,28770.74
966,28348.29
967,28105.58
968,27283.457
969,26696.732
970,27329.133
971,27271.234
972,28110.379
973,28328.016
974,28891.904
975,28136.912
976,28000.434
977,28909.658
978,28770.928
979,30253.154
980,30260.553
981,30142.613
982,29539.488
983,28907.664
984,29536.988
985,29197.865
986,30890.78
987,31395.92
988,31756.201
989,30637.72
990,30165.654
991,30857.584
992,30553.88
993,31748.447
994,31819.723
995,31767.453
996,30413.438
997,30137.396
998,30639.271
999,30624.736
1000,31779.725
1001,32326.168
1002,32315.28
1003,31922.16
1004,31717.656
1005,31948.004
1006,31820.918
1007,33922.344
1008,33135.61
1009,33913.164
1010,33118.195
1011,32441.064
1012,32441.82
1013,32430.932
1014,33977.56
1015,34199.043
1016,34228.734
1017,33925.324
1018,32468.262
1019,33143.29
1020,32434.83
1021,34056.555
1022,34873.977
1023,34228.582
1024,33977.406
1025,34057.652
1026,34055.64
1027,34231.49
1028,35617.875
1029,35994.504
1030,35995.465
1031,35302.133
1032,34870.062
1033,34874.89
1034,34837.33
1035,36841.438
2695,145525.7
2696,143777.42
2697,141743.45
2698,145785.67
2699,147807.45
2700,150322.12
2701,158009.08
2702,159251.34
2703,157532.08
2704,156769.64
2705,159069.33
2706,159114.45
2707,164072.73
2708,164427.4
2709,165610.69
2710,160689.38
2711,160169.12
2712,161549.14
2713,160365.16
2714,168269.84
2715,167782.0
2716,168284.6
2717,163261.14
2718,160997.25
2719,163304.81
2720,159793.86
2721,166158.53
2722,166349.25
2723,166219.12
2724,159477.22
2725,161510.27
2726,163615.06
2727,161576.9
2728,167046.36
2729,168315.75
2730,168320.67
2731,164202.94
2732,162844.95
2733,165231.81
2734,163221.34
2735,169907.34
2736,170406.34
2737,170431.73
2738,168387.66
2739,165127.47
2740,167635.69
2741,165370.27
2742,170525.75
2743,170471.55
2744,167805.62
2745,168218.1
2746,165986.8
2747,165517.45
2748,162278.55
2749,170032.84
2750,170389.92
2751,170453.27
2752,166076.83
2753,161532.31
2754,166989.97
2755,160363.98
2756,159590.44
2757,157664.58
2758,165635.56
2759,159636.62
2760,154710.52
2761,150557.05
2762,151261.52
2763,162299.8
2764,161199.25
2765,159588.78
2766,153349.53
2767,151141.38
2768,154660.84
2769,151133.83
2770,157774.4
2771,156583.12
2772,156890.81
2773,151817.14
2774,149926.28
2775,151710.2
2776,145421.1
2777,154781.17
2778,156019.89
2779,154934.06
2780,150307.75
2781,145136.03
2782,147850.56
2783,145985.95
2784,152560.86
2785,150191.03
2786,148975.4
2787,143753.36
2788,140560.45
2789,141622.47
2790,140178.2
2791,147677.86
2792,146052.77
2793,146285.58
2794,141132.72
2795,140194.86
2796,140545.53
2797,137924.34
2798,144105.03
2799,145741.25
2800,145734.97
2801,141305.23
2802,137848.23
2803,138083.88
2804,134566.7
2805,141786.66
2806,141257.08
2807,140839.58
2808,132646.28
2809,127882.39
2810,131441.69
2811,126767.33
2812,127134.43
2813,134555.03
2814,132676.19
2815,126933.13
2816,123519.02
2817,119096.445
2818,123617.57
2819,121801.945
2820,130156.62
2821,129380.37
2822,124838.9
2823,123479.93
2824,119121.086
2825,121920.11
2826,130209.02
2827,131699.23
2828,131559.11
2829,126686.39
2830,123671.68
2831,125959.54
2832,124089.92
2833,130712.9
2834,130462.56
2835,131800.33
2836,126616.79
2837,123747.66
2838,126072.02
2839,123811.07
2840,131538.05
2841,131820.52
2842,131430.61
2843,126373.766
2844,123393.45
2845,127163.61
2846,124771.164
2847,130524.65
2848,130320.47
2849,132226.02
2850,127565.8
2851,125097.67
2852,126725.46
2853,123328.016
2854,124003.81
2855,131687.1
2856,131815.11
2857,126872.43
2858,124657.51
2859,121178.61
2860,123808.97
2861,131476.66
2862,132255.83
2863,131800.81
2864,125790.65
2865,123729.27
2866,126508.24
2867,123437.46
2868,130433.0
2869,131550.17
2870,131607.16
2871,127797.305
2872,124451.914
2873,126706.164
2874,125629.1
2875,131651.95
2876,134281.39
2877,132302.42
2878,129043.41
2879,126682.21
2880,129056.0
2881,127346.086
2882,132644.73
2883,132619.8
2884,134481.03
2885,129900.12
2886,127225.195
2887,129073.36
2888,126060.805
2889,134295.9
2890,134253.95
2891,134420.4
2892,130707.17
2893,128520.35
2894,130043.78
2895,127487.68
2896,134516.16
2897,137255.75
2898,137382.39
2899,133054.12
2900,129773.18
2901,130734.055
2902,130421.08
2903,136935.89
2904,136995.19
2905,134670.83
2906,130395.76
2907,128218.03
2908,129192.555
2909,126794.125
2910,134483.47
2911,134146.78
2912,132376.06
2913,130308.34
2914,128022.82
2915,130579.11
2916,127874.82
2917,134852.66
2918,134927.34
2919,134582.39
2920,129141.08
2921,126573.86
2922,127690.125
2923,125680.94
2924,131780.7
2925,131789.28
2926,131555.31
2927,126963.58
2928,123919.9
2929,126331.19
2930,125093.17
2931,130076.75
2932,130089.086
2933,131655.62
2934,128213.35
2935,124735.51
2936,125887.5
2937,124759.79
2938,132548.86
2939,134389.19
2940,134971.16
2941,130279.14
2942,129025.42
2943,129917.37
2944,127939.07
2945,134641.58
2946,137547.23
2947,137787.9
2948,131975.97
2949,128849.1
2950,131435.31
2951,130028.6
2952,137299.36
2953,138057.48
2954,138074.0
2955,134317.14
2956,131836.0
2957,134529.33
2958,131728.95
2959,140366.62
2960,141830.19
2961,141853.95
2962,138159.33
2963,134390.72
2964,137324.86
2965,134432.64
2966,145760.1
2967,145989.02
2968,146170.5
2969,141618.28
2970,137549.23
2971,140636.69
2972,140346.92
2973,147932.83
2974,149134.08
2975,150134.11
2976,143728.81
2977,141253.34
2978,143762.66
2979,141360.67
2980,151236.38
2981,152556.12
2982,151327.38
2983,147943.84
2984,145678.05
2985,147733.77
2986,146520.25
2987,153501.83
2988,156274.28
2989,156766.88
2990,152730.3
2991,150474.52
2992,152744.1
2993,150262.66
2994,159713.89
8571,13341.258
8572,13346.383
8573,13117.643
8574,13211.737
8575,13461.869
8576,13523.58
8577,14034.852
8578,14350.985
8579,14044.107
8580,13871.469
8581,13506.673
8582,13454.579
8583,13990.263
8584,14084.841
8585,14273.757
8586,13847.7705
8587,13571.556
8588,13576.084
8589,13202.507
8590,13454.742
8591,13502.36
8592,13585.371
8593,13466.123
8594,13438.631
8595,13465.91
8596,13462.068
8597,13777.104
8598,13678.678
8599,13770.021
8600,13301.844
8601,13328.805
8602,13212.472
8603,13338.883
8604,13859.52
8605,13751.355
8606,13461.466
8607,13142.014
8608,13186.639
8609,13333.979
8610,13150.267
8611,13759.696
8612,13749.774
8613,14087.633
8614,13878.408
8615,13339.047
8616,13151.701
8617,13123.906
8618,13931.258
8619,13727.881
8620,13687.476
8621,13315.532
8622,13144.901
8623,13137.671
8624,12679.264
8625,12912.488
8626,12863.598
8627,12913.722
8628,12670.648
8629,12582.688
8630,12588.05
8631,11851.92
8632,11752.069
8633,11765.411
8634,12569.583
8635,12170.35
8636,11794.391
8637,11858.619
8638,11780.199
8639,11868.219
8640,11580.25
8641,11331.743
8642,11198.089
8643,10965.389
8644,10998.696
8645,10978.143
8646,11171.285
8647,11216.815
8648,10987.172
8649,10852.339
8650,10812.67
8651,10684.853
8652,10535.376
8653,11313.728
8654,11227.462
8655,10915.868
8656,10481.683
8657,10447.271
8658,10428.705
8659,10384.097
8660,10417.067
8661,10388.321
8662,10435.891
8663,10129.384
8664,9944.363
8665,9923.265
8666,9944.194
8667,10216.661
8668,10239.461
8669,10431.356
8670,9962.448
8671,9744.593
8672,9723.614
8673,9886.924
8674,10037.942
8675,9755.218
8676,9750.509
8677,9578.807
8678,9585.636
8679,9573.782
8680,9741.7
8681,9740.355
8682,9585.762
8683,9563.651
8684,9326.443
8685,9285.549
8686,9156.371
8687,9145.296
8688,9248.429
8689,9545.72
8690,9569.289
8691,9441.492
8692,9218.019
8693,9450.101
8694,9232.342
8695,9357.981
8696,9746.6045
8697,9748.167
8698,9446.298
8699,9439.116
8700,9582.049
8701,9753.733
8702,10130.208
8703,9958.768
8704,9875.675
8705,9577.667
8706,9438.488
8707,9447.659
8708,9570.433
8709,9568.652
8710,9319.069
8711,9740.372
8712,9413.693
8713,9551.194
8714,9564.817
8715,9605.118
8716,10050.024
8717,10135.053
8718,10356.581
8719,10026.641
8720,10029.2295
8721,10384.951
8722,10244.9375
8723,10302.219
8724,10345.818
8725,10364.167
8726,10060.656
8727,10206.527
8728,10255.312
8729,10538.896
8730,10469.479
8731,10559.666
8732,10669.963
8733,10438.095
8734,10560.77
8735,10681.723
8736,10467.633
8737,10828.026
8738,10941.2705
8739,10685.874
8740,10359.043
8741,10227.001
8742,10311.604
8743,10345.867
8744,10563.731
8745,11017.587
8746,11182.227
8747,11026.766
8748,10916.569
8749,11232.675
8750,11280.8
8751,11574.43
8752,11759.797
8753,11864.153
8754,11569.014
8755,11564.864
8756,11830.558
8757,11757.391
8758,11871.356
8759,11534.349
8760,11534.778
8761,11305.452
8762,11329.276
8763,11796.271
8764,11325.8545
8765,11319.837
8766,11231.324
8767,11226.835
8768,10673.873
8769,10467.022
8770,10226.3545
8771,10381.119
8772,11001.364
8773,11225.125
8774,11532.069
8775,11273.215
8776,11530.813
8777,11585.66
8778,11760.022
8779,12499.223
8780,12142.7
8781,11766.747
8782,10926.888
8783,10521.321
8784,10230.069
8785,10078.39
8786,9612.35
8787,10082.318
8788,10074.197
8789,10094.266
8790,10087.147
8791,10234.5
8792,10448.882
8793,11032.198
8794,11253.08
8795,10973.628
8796,10555.095
8797,10366.203
8798,9953.043
8799,9741.911
8800,9953.32
8801,9592.903
8802,9455.171
8803,9024.863
8804,8834.034
8805,8938.421
8806,8862.738
8807,9577.291
8808,9765.136
8809,9948.416
8810,9758.206
8811,9741.086
8812,9583.073
8813,9585.042
8814,9864.958
8815,9465.579
8816,9233.722
8817,9056.615
8818,9067.441
8819,8778.57
8820,8951.737
8821,9465.201
8822,9461.684
8823,9772.81
8824,9278.243
8825,9236.589
8826,9453.679
8827,9357.313
8828,9458.58
8829,9753.609
8830,9617.646
8831,9605.773
8832,9440.532
8833,9585.111
8834,9257.726
8835,9449.109
8836,9749.202
8837,9936.953
8838,9457.563
8839,9446.836
8840,9911.519
8841,9891.738
8842,10232.331
8843,10147.439
8844,10043.7
8845,10048.996
8846,10116.751
8847,10237.157
8848,9984.286
8849,10318.992
8850,10275.703
8851,10067.76
